,Unnamed: 0,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
31,31,2020-09-23,83600.0,2300.0,4439085,1883651,1423522,460129,1246427,684816,561611,-1021740,1309007,2330747,29.488216603196378,5.379436868256772,52.50512211412938,-9.29358007721148,-23.016905510932997,10.365401878990829,12.651503631942168
32,32,2020-09-22,81300.0,-3200.0,4139983,1143437,1467614,-324177,1142568,1129281,13287,310890,1853978,1543088,44.78226118319809,15.294044580001714,37.2728100574326,-15.232312056696776,7.509451125765493,-7.830394472634308,0.32094334686881565
33,33,2020-09-21,84500.0,800.0,4102947,1475177,1004854,470323,1784734,508095,1276639,-1746962,843036,2589998,20.54708481489037,-24.23517636830773,63.12530968594038,25.852499628507783,-42.578224871050004,11.463053263910062,31.115171607139942
34,34,2020-09-18,83700.0,1500.0,5199334,1571886,873691,698195,2865150,882201,1982949,-2681144,762298,3443442,14.66145471708492,-5.8856300978054525,66.22852080670332,3.103211120762936,-51.5670660896184,13.428546810033748,38.138519279584656
35,35,2020-09-17,82200.0,700.0,4055050,1033519,1247154,-213635,2187501,529948,1657553,-1443918,834030,2277948,20.567687204843345,5.906232487758428,56.17558353164572,-10.052937275057593,-35.60789632680238,-5.268369070664973,40.87626539746736
36,36,2020-09-16,81500.0,-400.0,3119110,968458,797490,170968,997458,698841,298617,-469585,1153194,1622779,36.97189262321624,16.404205418372896,52.02698846786425,-4.148595063781485,-15.055095844647992,5.481307167749775,9.573788676898218
37,37,2020-09-15,81900.0,1900.0,5899410,1809560,1024674,784886,2416319,748338,1667981,-2452867,1673531,4126398,28.367768980287856,-8.604123642928384,69.94594374691707,17.918955279052827,-41.5781747666292,13.304482990671948,28.273691775957257
38,38,2020-09-14,80000.0,1600.0,4099644,1249606,740826,508780,1644004,648575,995429,-1504209,1206034,2710243,29.418017759590825,1.0502487793029722,66.1092280207745,-3.836715726142572,-36.691210261183656,12.41034587393442,24.280864387249235
39,39,2020-09-11,78400.0,1800.0,2831262,682444,684445,-2001,1557025,540123,1016902,-1014901,591793,1606694,20.902092423802532,-8.515925335788303,56.74833342869717,-9.360894592077322,-35.84624100489464,-0.07067519713823729,35.91691620203287
40,40,2020-09-10,76600.0,-700.0,3541520,759141,1745801,-986660,773784,906275,-132491,1119151,2008595,889444,56.71561928211616,35.81352685831363,25.114752987417827,-31.633580441279346,31.60086629469832,-27.859789017145182,-3.741077277553141
41,41,2020-09-09,77300.0,-2100.0,3918435,678129,1439305,-761176,1518502,1051431,467071,294105,1721804,1427699,43.94111424586601,-12.774505036250147,36.43543914853762,11.320686161119788,7.505675097328398,-19.425510439754646,11.91983534242625
42,42,2020-09-08,79400.0,1000.0,3380355,1112603,845831,266772,925298,571655,353643,-620415,1342454,1962869,39.71340288224165,-4.227711363624351,58.06694858971913,21.631509441181507,-18.35354570747747,7.891833845853468,10.461711861624002
43,43,2020-09-07,78400.0,-300.0,2786930,788320,912007,-123687,713364,913904,-200540,324227,1285246,961019,46.1169100049158,6.403507122674142,34.4830691836537,-23.58387940606543,11.633840821262107,-4.438109317420961,-7.195731503841144
44,44,2020-09-04,78700.0,0.0,4582566,1682493,1288384,394109,1275675,1318253,-42578,-351531,1624398,1975929,35.447345439214615,-10.66956456570118,43.118396985444406,8.635327801790702,-7.671051546229776,8.600181644956123,-0.9291300987263468
45,45,2020-09-03,78700.0,3200.0,7002529,2886190,1400946,1485244,1865384,1886912,-21528,-1463716,2250955,3714671,32.14488651171598,-3.302458927498641,53.04756324465061,9.929166259206212,-20.90267673293463,21.210108519364933,-0.30743178643030256
46,46,2020-09-02,75500.0,300.0,2369360,620642,712435,-91793,462350,947297,-484947,576740,1286368,709628,54.29179187628726,22.146905364571282,29.95019752169362,-23.097365722956987,24.341594354593646,-3.8741685518452242,-20.467425802748423
47,47,2020-09-01,75200.0,100.0,2538676,633807,1061456,-427649,728655,812720,-84065,511714,1176214,664500,46.331788696155,-7.960003180132261,26.17506133118208,-3.7751361905115384,20.156727364972923,-16.845355610562358,-3.3113717544105667
48,48,2020-08-31,75100.0,-2700.0,5113128,1392527,1709456,-316929,991357,2337379,-1346022,1662951,2729244,1066293,53.377189070956184,7.045400374801176,20.854025168155378,-5.321036163026701,32.52316390280079,-6.198338864194286,-26.324825038606505
49,49,2020-08-28,77800.0,-1300.0,2511956,795643,876101,-80458,467439,636820,-169381,249839,1248874,999035,49.71719249859472,-3.659996572361458,39.77119822162491,18.917173053469526,9.94599427696982,-3.203001963410187,-6.742992313559633
50,50,2020-08-27,79100.0,300.0,4223450,1416227,1027199,389028,1486378,707375,779003,-1168031,1320845,2488876,31.274076880275608,-18.44311561831912,58.929926955451116,19.158728733826212,-27.655850075175508,9.211142549337627,18.44470752583788
51,51,2020-08-26,78800.0,1800.0,4741965,2004807,986044,1018763,1283610,552272,731338,-1750101,1453548,3203649,30.65286226279612,-0.6212146174794846,67.5595243743891,8.629597418937982,-36.90666211159298,21.483983960235893,15.422678151357085
52,52,2020-08-25,77000.0,1500.0,3473488,926333,962212,-35879,935655,697395,238260,-202381,1611500,1813881,46.394287240952046,15.741424978155921,52.220736043999565,-15.338788330389526,-5.826448803047541,-1.0329386484133527,6.859387451460894
53,53,2020-08-24,75500.0,1000.0,4298619,1179087,1106095,72992,775309,834778,-59469,-13523,2344223,2357746,54.534328350570256,8.140041109618224,54.84891775707501,2.628181713075428,-0.31458940650474027,1.698033717340383,-1.383444310835643
54,54,2020-08-21,74500.0,2700.0,7700029,1585450,1516250,69200,2184974,1178752,1006222,-1075422,3929605,5005027,51.03363896421689,-3.5006893863533723,65.00010584375721,10.151188086682213,-13.966466879540324,0.8986979139948694,13.067768965545454
55,55,2020-08-20,71800.0,-3200.0,7260223,1316369,1747643,-431274,962932,1749031,-786099,1217373,4980922,3763549,68.60563373879837,17.571994774581484,51.83792563947415,-13.162180204283054,16.76770809932422,-5.940230761506912,-10.82747733781731
56,56,2020-08-19,75000.0,-3100.0,8028305,724314,2103079,-1378765,933385,3568643,-2635258,4014023,6370606,2356583,79.35181834770852,10.746184608910141,29.35343139056127,-22.484494248912892,49.99838695714725,-17.173799450818073,-32.824587506329166
57,57,2020-08-18,78100.0,-2100.0,4946279,927626,1191305,-263679,883231,1679333,-796102,1059781,3135422,2075641,63.38950956870811,-15.962308779000402,41.96368623767482,12.610254847113552,21.42582333103329,-5.330855780678768,-16.094967550354518
58,58,2020-08-14,80200.0,-500.0,2589552,738473,910574,-172101,176227,600851,-424624,596725,1674852,1078127,64.67728780885649,1.2877782401483913,41.63372660599208,-0.32995963168274045,23.043561202864435,-6.645975829023707,-16.397585373840727
59,59,2020-08-13,80700.0,-300.0,4049387,1245103,1428022,-182919,560337,1066619,-506282,689201,2243947,1554746,55.4144861926015,-9.262801616255004,38.394601454491756,-3.2391251515003248,17.019884738109745,-4.517202233325686,-12.502682504784058
60,60,2020-08-12,81000.0,-300.0,3595828,875310,1314148,-438838,303556,1087173,-783617,1222455,2416962,1194507,67.21572889470798,11.801242702106476,33.2192474167285,-5.175354037763256,33.99648147797948,-12.204087625993234,-21.792393851986247
61,61,2020-08-11,81300.0,-100.0,3234013,781417,1046208,-264791,414190,475897,-61707,326498,2038406,1711908,63.030235190767634,-4.185493703940345,52.934481092067344,19.715233675338844,10.095754098700283,-8.18769126778402,-1.9080628309162642
62,62,2020-08-10,81400.0,800.0,3277238,985393,904389,81004,461155,326089,135066,-216070,1830690,2046760,55.86075835810521,-7.1694768326624265,62.453810190166244,9.519329098098893,-6.593051832061022,2.471715511659513,4.121336320401509
63,63,2020-08-07,80600.0,-500.0,4946631,362014,1496417,-1134403,1083258,1942274,-859016,1993419,3501359,1507940,70.78270038739498,14.921942029289776,30.484182062498697,-31.969628127667537,40.29851832489628,-22.932840553499947,-17.36567777139633
64,64,2020-08-06,81100.0,400.0,3391939,818957,1103932,-284975,771336,802024,-30688,315663,1801646,1485983,53.115518881678,-17.667181505716986,43.80924892812047,13.325066865621768,9.306269953557537,-8.40153670216357,-0.9047332513939667
65,65,2020-08-05,80700.0,-900.0,4537005,433976,1234881,-800905,798401,2050931,-1252530,2053435,3304628,1251193,72.83721309542308,19.721694213745078,27.57750983302861,-16.23173909509185,45.25970326239447,-17.65272464985161,-27.606978612542857
66,66,2020-08-04,81600.0,-200.0,3005937,533206,1028538,-495332,359064,911194,-552130,1047462,2113667,1066205,70.31641049030635,-2.520802605116728,35.46997159288435,7.892461759855732,34.846438897422004,-16.478455802633256,-18.367983094788748
