,Unnamed: 0,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
11,11,2020-10-27,635000.0,5000.0,127882,14657,12079,2578,45873,37915,7958,-10536,67352,77888,52.66730266964858,-15.372233057591169,60.90614785505388,16.14735206252577,-8.238845185405296,2.0159209271046747,6.222924258300621
12,12,2020-10-26,630000.0,-6000.0,189595,17005,33255,-16250,48611,46105,2506,13744,123979,110235,65.39149239167699,12.724189722028404,58.142356074791,-2.7637917802628778,7.249136316885994,-8.57090113135895,1.3217648144729555
13,13,2020-10-23,636000.0,-22000.0,196988,22778,47041,-24263,29864,54600,-24736,48999,144346,95347,73.27654476414807,7.88505237247108,48.402440757812656,-9.739915316978347,24.87410400633541,-12.316993928564177,-12.557110077771235
14,14,2020-10-22,658000.0,-30000.0,186612,15767,63281,-47514,6520,59757,-53237,100751,164325,63574,88.05703813259598,14.780493368447909,34.06747690395044,-14.334963853862211,53.989561228645535,-25.46138511992798,-28.528176108717552
15,15,2020-10-21,688000.0,6000.0,46859,11759,14824,-3065,5283,8288,-3005,6070,29817,23747,63.63131949038605,-24.42571864220993,50.67756460871978,16.610087704769327,12.953754881666276,-6.540899293625557,-6.412855588040718
16,16,2020-10-20,682000.0,-4000.0,81702,15015,9186,5829,9748,30515,-20767,14938,56939,42001,69.69107243396735,6.0597529435813025,51.4075542826369,0.7299896739171317,18.283518151330444,7.134464272600426,-25.41798242393087
17,17,2020-10-19,686000.0,-1000.0,58832,20243,12600,7643,5713,16377,-10664,3021,32876,29855,55.88115311395158,-13.809919320015767,50.74619254827305,-0.6613617343638509,5.134960565678543,12.99122926298613,-18.12618982866467
18,18,2020-10-16,687000.0,-17000.0,113875,10784,31936,-21152,18503,19305,-802,21954,84588,62634,74.28144895718991,18.400295843238307,55.00241492864985,4.256222380376784,19.279034028540067,-18.57475301866081,-0.7042810098792536
19,19,2020-10-15,704000.0,-3000.0,67044,14646,15815,-1169,21384,15956,5428,-4259,31014,35273,46.259173080365144,-28.02227587682476,52.61171767794285,-2.390697250706985,-6.35254459757771,-1.7436310482668098,8.09617564584452
20,20,2020-10-14,707000.0,-16000.0,64578,6922,13020,-6098,15681,22388,-6707,12805,41975,29170,64.99891603951811,18.739742959152967,45.17018179565797,-7.441535882284883,19.828734243860136,-9.4428443123045,-10.385889931555639
21,21,2020-10-13,723000.0,4000.0,57458,15714,13625,2089,20048,4952,15096,-17185,21696,38881,37.759754951442794,-27.239161088075317,67.66855790316406,22.49837610750609,-29.908802951721256,3.6356991193567474,26.27310383236451
22,22,2020-10-12,719000.0,4000.0,54650,13689,8319,5370,19849,12332,7517,-12887,21112,33999,38.63129002744739,0.8715350760045979,62.212259835315635,-5.456298067848415,-23.580969807868254,9.826166514181153,13.7548032936871
