,New_Date(dt),posneg,neg,pos,compound,vader_pred
7,2019-12-01 00:00:00,1,0.0,1.548,2.4496,4
8,2019-12-02 00:00:00,0,0.0,0.75,1.2248,2
9,2019-12-03 00:00:00,0,0.0,0.28600000000000003,0.256,2
10,2019-12-05 00:00:00,2,0.0,0.6659999999999999,1.0846,2
11,2019-12-06 00:00:00,0,0.0,1.976,2.8314000000000004,5
12,2019-12-09 00:00:00,-2,0.0,0.6699999999999999,1.3112,2
13,2019-12-10 00:00:00,0,0.0,0.0,0.0,0
14,2019-12-17 00:00:00,-1,0.121,0.322,0.5003,1
15,2019-12-18 00:00:00,-1,0.366,1.3969999999999998,2.0438,3
16,2019-12-23 00:00:00,-3,0.0,0.605,1.2645,3
17,2020-01-03 00:00:00,0,0.0,0.29,0.5994,1
18,2020-01-08 00:00:00,0,0.0,0.225,0.4404,1
19,2020-01-10 00:00:00,0,0.0,0.225,0.4404,1
20,2020-02-19 00:00:00,0,0.0,3.334,5.64,7
21,2020-02-20 00:00:00,-1,0.0,1.789,3.049,4
22,2020-02-24 00:00:00,-1,0.0,1.3519999999999999,2.3654,3
23,2020-02-26 00:00:00,0,0.0,0.0,0.0,0
24,2020-02-27 00:00:00,-7,0.092,4.372,7.2926,12
25,2020-02-28 00:00:00,0,0.0,0.0,0.0,0
26,2020-03-02 00:00:00,0,0.0,0.629,0.8038,2
27,2020-03-03 00:00:00,0,0.0,0.0,0.0,0
28,2020-03-04 00:00:00,0,0.0,0.0,0.0,0
29,2020-03-05 00:00:00,0,0.0,0.0,0.0,0
30,2020-03-07 00:00:00,-6,0.0,1.539,3.4314,6
31,2020-03-09 00:00:00,0,0.524,0.639,0.5588999999999998,1
32,2020-03-10 00:00:00,20,0.0,8.151,15.275299999999998,22
33,2020-03-13 00:00:00,4,0.0,1.314,2.4176,4
34,2020-03-14 00:00:00,1,0.0,0.485,0.765,1
35,2020-03-16 00:00:00,0,0.0,0.0,0.0,0
36,2020-03-17 00:00:00,5,0.0,1.993,4.1831000000000005,7
37,2020-03-18 00:00:00,0,0.0,0.0,0.0,0
38,2020-03-19 00:00:00,0,0.0,0.0,0.0,0
39,2020-03-20 00:00:00,0,0.114,1.896,3.6304,7
40,2020-03-21 00:00:00,0,0.0,0.546,0.9176,2
41,2020-03-24 00:00:00,-1,0.0,0.9549999999999998,1.961,3
42,2020-03-25 00:00:00,0,0.0,0.226,0.2054,2
43,2020-03-26 00:00:00,0,0.0,0.0,0.0,0
44,2020-03-27 00:00:00,0,0.0,0.0,0.0,0
45,2020-03-31 00:00:00,2,0.0,2.2210000000000005,1.4080000000000004,11
46,2020-04-01 00:00:00,-8,0.0,0.0,0.0,0
47,2020-04-02 00:00:00,-4,0.0,0.0,0.0,0
48,2020-04-06 00:00:00,0,0.0,1.128,0.768,6
49,2020-04-08 00:00:00,3,0.0,4.084000000000001,8.471700000000002,18
50,2020-04-09 00:00:00,0,0.0,0.0,0.0,0
51,2020-04-10 00:00:00,-3,0.0,0.738,1.686,4
52,2020-04-11 00:00:00,-2,0.0,0.738,1.6902,4
53,2020-04-13 00:00:00,1,0.0,0.612,1.0598,2
54,2020-04-14 00:00:00,0,0.0,0.0,0.0,0
55,2020-04-19 00:00:00,0,0.0,0.5479999999999999,1.1023,2
56,2020-04-20 00:00:00,0,0.0,0.8320000000000001,1.6467999999999998,4
57,2020-04-22 00:00:00,0,0.0,0.223,0.3182,1
58,2020-04-23 00:00:00,-4,0.179,1.7590000000000001,2.8665000000000003,5
59,2020-04-24 00:00:00,0,0.0,0.0,0.0,0
60,2020-05-14 00:00:00,0,0.0,0.474,0.6117,1
61,2020-05-15 00:00:00,-1,0.0,0.32899999999999996,0.5994,1
62,2020-05-18 00:00:00,-1,0.22699999999999998,0.8909999999999999,0.8573999999999999,1
63,2020-05-19 00:00:00,0,0.0,0.316,0.256,2
64,2020-05-20 00:00:00,-2,0.0,2.316,4.308,11
65,2020-05-21 00:00:00,-14,0.0,0.768,1.3578,6
66,2020-05-22 00:00:00,0,0.322,0.332,0.0516,0
67,2020-05-25 00:00:00,-4,0.614,0.8500000000000001,0.8371999999999999,2
68,2020-05-26 00:00:00,-4,0.0,2.188,3.8327,10
69,2020-05-27 00:00:00,3,0.0,0.8430000000000001,1.7157,3
70,2020-05-28 00:00:00,-3,0.483,0.387,-0.384,-3
71,2020-05-29 00:00:00,-3,0.0,0.483,0.9546,3
72,2020-05-30 00:00:00,3,0.0,1.287,2.4528,3
73,2020-05-31 00:00:00,-9,0.0,6.484999999999999,13.487099999999998,21
74,2020-06-01 00:00:00,-1,0.0,1.3130000000000002,3.4314,6
75,2020-06-02 00:00:00,0,0.0,0.0,0.0,0
76,2020-06-03 00:00:00,0,0.0,0.8240000000000001,0.9878,2
77,2020-06-05 00:00:00,-2,0.4320000000000001,0.24600000000000002,-0.5069999999999999,0
78,2020-06-06 00:00:00,-1,0.8440000000000001,0.0,-1.6133,-3
79,2020-06-09 00:00:00,0,0.24600000000000002,2.064,4.065,6
80,2020-06-11 00:00:00,-2,0.0,0.0,0.0,0
81,2020-06-12 00:00:00,-6,0.0,1.117,1.7544000000000002,3
82,2020-06-13 00:00:00,-5,0.33899999999999997,0.084,-0.5991,-1
83,2020-06-15 00:00:00,-1,0.0,0.589,1.204,3
84,2020-06-16 00:00:00,-1,0.0,0.6809999999999999,1.247,4
85,2020-06-17 00:00:00,0,0.0,0.8,0.9176,2
86,2020-06-18 00:00:00,0,0.0,0.728,0.9176,2
87,2020-06-19 00:00:00,0,0.0,0.494,0.6364,2
88,2020-06-22 00:00:00,0,0.0,0.34600000000000003,0.6364,2
89,2020-06-23 00:00:00,0,0.0,0.494,1.1148,2
90,2020-06-24 00:00:00,-1,0.0,2.464000000000001,3.667,8
91,2020-06-25 00:00:00,-1,0.5670000000000001,0.0,-1.1439,-3
92,2020-06-26 00:00:00,-1,0.41200000000000003,0.0,-0.8126,-1
93,2020-06-30 00:00:00,-1,0.28600000000000003,0.121,-0.3636999999999999,0
94,2020-07-01 00:00:00,0,0.0,0.0,0.0,0
95,2020-07-04 00:00:00,0,0.0,0.0,0.0,0
96,2020-07-06 00:00:00,2,0.0,0.39,0.8808,2
97,2020-07-07 00:00:00,-2,0.0,1.6340000000000001,2.4326,4
98,2020-07-08 00:00:00,-3,0.0,1.435,2.7461,4
99,2020-07-13 00:00:00,0,0.0,0.0,0.0,0
100,2020-07-15 00:00:00,0,0.0,0.0,0.0,0
101,2020-07-16 00:00:00,0,0.0,0.107,0.2023,1
102,2020-07-21 00:00:00,1,0.0,0.75,1.5393,3
103,2020-07-22 00:00:00,-14,0.0,4.819000000000001,9.409400000000002,20
104,2020-07-28 00:00:00,-2,0.0,1.152,2.0678,4
105,2020-07-29 00:00:00,-18,1.088,2.125,1.5056999999999996,10
106,2020-07-30 00:00:00,-6,0.0,0.30300000000000005,0.6069,3
107,2020-08-01 00:00:00,-3,0.0,0.0,0.0,0
108,2020-08-06 00:00:00,0,0.0,0.0,0.0,0
109,2020-08-12 00:00:00,26,0.0,1.86,2.4114,6
110,2020-08-13 00:00:00,13,0.226,2.9570000000000007,4.8108,12
111,2020-08-15 00:00:00,0,0.0,0.7020000000000001,1.341,2
112,2020-08-17 00:00:00,0,0.36,0.0,-0.5920000000000001,-2
113,2020-08-19 00:00:00,0,0.0,0.0,0.0,0
114,2020-08-21 00:00:00,-6,0.266,0.0,-0.7636,-2
115,2020-08-22 00:00:00,0,0.0,0.0,0.0,0
116,2020-08-24 00:00:00,2,0.0,0.4,0.9176,2
117,2020-08-28 00:00:00,0,0.0,0.344,0.7224,2
118,2020-09-01 00:00:00,-6,1.005,1.194,-0.3711000000000001,0
119,2020-09-02 00:00:00,-7,0.5580000000000002,0.0,-1.4817,-3
120,2020-09-03 00:00:00,0,0.0,0.468,1.02,3
121,2020-09-05 00:00:00,0,0.72,0.0,-1.1840000000000002,-4
122,2020-09-07 00:00:00,4,0.0,1.0,1.8352,4
123,2020-09-08 00:00:00,-3,0.0,0.945,0.8959999999999999,7
124,2020-09-09 00:00:00,0,0.0,0.474,0.384,3
