,New_Date(dt),posneg,neg,pos,compound,vader_pred
9,2019-12-01 00:00:00,-2,0.0,0.0,0.0,0
10,2019-12-02 00:00:00,-6,0.0,1.095,1.6722,3
11,2019-12-03 00:00:00,0,0.0,3.65,6.4616,9
12,2019-12-04 00:00:00,0,0.0,0.5770000000000001,1.1121,2
13,2019-12-05 00:00:00,-2,0.0,0.986,1.7316,2
14,2019-12-06 00:00:00,-9,1.122,3.783,5.2577,8
15,2019-12-07 00:00:00,-22,1.493,6.2620000000000005,9.4998,16
16,2019-12-08 00:00:00,-1,0.127,0.114,-0.0516,0
17,2019-12-09 00:00:00,-9,0.387,2.055,3.4913,9
18,2019-12-12 00:00:00,0,0.0,0.474,0.3818,1
19,2019-12-13 00:00:00,0,0.0,0.152,0.3612,1
20,2019-12-14 00:00:00,0,0.0,0.0,0.0,0
21,2019-12-20 00:00:00,-1,0.0,0.177,0.4215,1
22,2019-12-23 00:00:00,0,0.0,0.0,0.0,0
23,2019-12-27 00:00:00,-1,0.0,0.392,0.8222,2
24,2019-12-28 00:00:00,0,0.0,0.294,0.6124,1
25,2020-01-02 00:00:00,2,0.0,0.799,1.4969,4
26,2020-01-03 00:00:00,0,0.32799999999999996,0.19699999999999998,-0.4466,-1
27,2020-01-05 00:00:00,0,0.0,0.0,0.0,0
28,2020-01-06 00:00:00,0,0.0,1.082,2.0012,4
29,2020-01-07 00:00:00,0,0.0,0.992,1.6776,3
30,2020-01-09 00:00:00,6,0.0,1.912,3.7676,6
31,2020-01-10 00:00:00,1,0.0,0.4,0.7184,1
32,2020-01-11 00:00:00,-1,0.0,0.13,0.2023,1
33,2020-01-13 00:00:00,-10,0.457,0.0,-0.8880000000000001,-3
34,2020-01-14 00:00:00,5,0.0,2.5849999999999995,4.356000000000001,10
35,2020-01-15 00:00:00,-15,0.0,6.197999999999999,11.5803,15
36,2020-01-16 00:00:00,0,0.0,0.33,0.7506,1
37,2020-01-17 00:00:00,-2,0.0,0.0,0.0,0
38,2020-01-21 00:00:00,-2,0.0,0.9179999999999999,1.3492,4
39,2020-01-22 00:00:00,-7,0.348,0.456,0.3156,0
40,2020-01-23 00:00:00,0,0.0,0.0,0.0,0
41,2020-01-31 00:00:00,0,0.0,0.0,0.0,0
42,2020-02-03 00:00:00,0,0.105,2.5620000000000003,4.3683,7
43,2020-02-04 00:00:00,-11,0.113,5.269000000000001,10.149100000000002,15
44,2020-02-05 00:00:00,-1,0.0,1.4380000000000002,2.5615,5
45,2020-02-06 00:00:00,-14,0.0,5.214999999999999,8.986400000000001,16
46,2020-02-07 00:00:00,-5,0.196,2.383,4.201500000000001,10
47,2020-02-11 00:00:00,0,0.0,0.927,1.5071,3
48,2020-02-13 00:00:00,0,0.14,0.0,-0.2755,-1
49,2020-02-18 00:00:00,-11,0.0,3.298,6.7639,11
50,2020-02-19 00:00:00,-1,0.122,0.759,1.3057,2
51,2020-02-20 00:00:00,0,0.0,0.0,0.0,0
52,2020-02-21 00:00:00,1,0.0,0.601,1.2738,2
53,2020-02-23 00:00:00,-2,0.34600000000000003,0.452,0.3558,2
54,2020-02-25 00:00:00,0,0.0,0.9279999999999999,1.8322,8
55,2020-02-26 00:00:00,0,0.0,0.16,0.2263,1
56,2020-02-27 00:00:00,0,0.0,0.6639999999999999,1.0415,3
57,2020-03-03 00:00:00,0,0.29600000000000004,0.653,0.6325000000000001,1
58,2020-04-06 00:00:00,-1,0.0,0.188,0.5719,1
59,2020-04-10 00:00:00,-7,0.155,0.28600000000000003,0.1979,0
60,2020-04-11 00:00:00,-2,0.0,0.316,0.5719,1
61,2020-04-12 00:00:00,-1,0.18,0.13699999999999998,-0.1779,-1
62,2020-04-13 00:00:00,0,0.529,0.7340000000000002,0.8496999999999999,-1
63,2020-04-14 00:00:00,0,0.0,0.14400000000000002,0.4019,1
64,2020-04-15 00:00:00,0,0.0,0.0,0.0,0
65,2020-04-16 00:00:00,-3,0.0,0.0,0.0,0
66,2020-04-17 00:00:00,0,0.0,0.0,0.0,0
67,2020-04-19 00:00:00,4,0.0,1.821,3.9333999999999993,7
68,2020-04-20 00:00:00,-2,0.0,0.444,1.1438,2
69,2020-04-23 00:00:00,-5,0.0,1.6,3.0828,7
70,2020-04-24 00:00:00,-9,0.162,3.5210000000000004,7.4185,15
71,2020-04-26 00:00:00,2,0.0,0.586,0.8808,2
72,2020-04-27 00:00:00,0,0.0,0.245,0.4404,1
73,2020-04-28 00:00:00,-1,0.0,0.7320000000000001,1.5318,3
74,2020-04-29 00:00:00,0,0.0,0.0,0.0,0
75,2020-05-01 00:00:00,0,0.0,0.0,0.0,0
76,2020-05-03 00:00:00,-1,0.0,0.27,0.5719,1
77,2020-05-07 00:00:00,0,0.0,0.0,0.0,0
78,2020-05-08 00:00:00,-2,0.0,0.478,0.5920000000000001,2
79,2020-05-16 00:00:00,-2,0.0,0.7959999999999999,1.53,2
80,2020-05-19 00:00:00,3,0.0,2.056,3.573,6
81,2020-05-20 00:00:00,0,0.0,0.6559999999999999,1.2284000000000002,4
82,2020-05-22 00:00:00,0,0.0,0.6559999999999999,1.0534,2
83,2020-05-25 00:00:00,0,0.0,3.945,5.3716,12
84,2020-05-26 00:00:00,0,0.0,0.7959999999999999,1.3334,3
85,2020-05-27 00:00:00,0,0.0,0.231,0.2732,1
86,2020-05-28 00:00:00,-1,0.0,0.59,0.8726,2
87,2020-05-29 00:00:00,0,0.20800000000000002,0.226,0.0516,0
88,2020-05-31 00:00:00,0,0.16699999999999998,0.0,-0.1027,-1
89,2020-06-01 00:00:00,0,0.0,0.16699999999999998,0.29600000000000004,1
90,2020-06-02 00:00:00,0,0.0,0.34600000000000003,0.5719,1
91,2020-06-03 00:00:00,0,0.0,0.12300000000000001,0.2732,1
92,2020-06-04 00:00:00,0,0.0,0.495,0.5994,1
93,2020-06-05 00:00:00,0,0.0,0.0,0.0,0
94,2020-06-07 00:00:00,0,0.0,1.065,0.8880000000000001,3
95,2020-06-10 00:00:00,0,0.0,0.0,0.0,0
96,2020-06-11 00:00:00,0,0.0,0.0,0.0,0
97,2020-06-12 00:00:00,0,0.0,0.6920000000000001,1.1438,2
98,2020-06-17 00:00:00,-2,0.0,0.308,0.9534,2
99,2020-06-18 00:00:00,-3,0.0,1.215,2.3349,3
100,2020-06-19 00:00:00,-30,0.0,7.029,14.0677,24
101,2020-06-22 00:00:00,-2,0.21100000000000002,0.5579999999999999,0.6336999999999999,0
102,2020-06-25 00:00:00,0,0.0,0.371,0.6486,1
103,2020-06-26 00:00:00,0,0.0,0.17800000000000002,0.3818,1
104,2020-06-29 00:00:00,0,0.0,0.938,1.2972,2
105,2020-06-30 00:00:00,0,0.0,1.278,2.037,4
106,2020-07-01 00:00:00,-2,0.0,0.606,1.4538,2
107,2020-07-06 00:00:00,-2,0.314,0.49,-0.07940000000000003,0
108,2020-07-07 00:00:00,-2,1.218,0.0,-1.853,-6
109,2020-07-09 00:00:00,0,0.0,1.0759999999999998,2.2586,4
110,2020-07-10 00:00:00,0,0.32799999999999996,0.0,-0.5994,-1
111,2020-07-12 00:00:00,-3,0.0,0.0,0.0,0
112,2020-07-13 00:00:00,0,0.0,0.0,0.0,0
113,2020-07-14 00:00:00,0,0.0,0.575,0.9324,3
114,2020-07-15 00:00:00,2,0.0,0.674,1.3616,2
115,2020-07-17 00:00:00,0,0.0,1.992,2.9322000000000004,7
116,2020-07-18 00:00:00,0,0.0,0.748,0.9152,2
117,2020-07-21 00:00:00,-6,0.14400000000000002,2.146,3.8475,7
118,2020-07-22 00:00:00,-1,0.0,0.423,0.765,1
119,2020-08-14 00:00:00,0,0.0,0.231,0.4019,1
120,2020-08-18 00:00:00,0,0.18,0.0,-0.29600000000000004,-1
121,2020-08-21 00:00:00,0,0.0,0.0,0.0,0
122,2020-08-25 00:00:00,0,0.0,0.0,0.0,0
123,2020-08-26 00:00:00,0,0.0,0.0,0.0,0
124,2020-08-27 00:00:00,-13,0.0,3.6729999999999987,7.376100000000001,17
125,2020-08-28 00:00:00,-3,0.0,1.361,2.4192,5
126,2020-08-29 00:00:00,-3,0.0,0.0,0.0,0
127,2020-08-30 00:00:00,-3,0.0,0.0,0.0,0
128,2020-08-31 00:00:00,0,0.0,0.0,0.0,0
129,2020-09-01 00:00:00,0,0.0,1.092,1.4,7
130,2020-09-02 00:00:00,0,0.0,0.0,0.0,0
131,2020-09-03 00:00:00,-11,0.8320000000000001,4.065,6.84,7
132,2020-09-04 00:00:00,0,0.0,0.0,0.0,0
133,2020-09-08 00:00:00,0,0.0,0.7290000000000001,1.6269,3
134,2020-09-09 00:00:00,0,0.0,0.435,0.8880000000000001,3
135,2020-09-10 00:00:00,3,0.0,1.6769999999999998,2.8341000000000003,6
136,2020-09-11 00:00:00,0,1.776,0.0,-2.6388,-4
137,2020-09-12 00:00:00,0,0.0,0.8,1.4448,4
138,2020-09-16 00:00:00,-34,0.525,5.652,10.9136,22
139,2020-09-17 00:00:00,-9,0.0,2.266,5.1047,8
140,2020-09-18 00:00:00,-6,0.0,2.169,3.1545,6
141,2020-09-19 00:00:00,3,0.0,0.0,0.0,0
142,2020-09-21 00:00:00,0,0.0,2.7750000000000004,4.7808,12
143,2020-09-22 00:00:00,-4,0.0,1.568,2.8012,4
144,2020-09-23 00:00:00,0,0.0,0.468,1.02,3
145,2020-09-24 00:00:00,0,0.0,0.0,0.0,0
146,2020-09-27 00:00:00,0,0.0,0.6930000000000001,1.5318,3
147,2020-09-28 00:00:00,0,0.36,1.172,1.4504000000000004,2
148,2020-09-29 00:00:00,0,0.0,1.07,1.7198,5
149,2020-09-30 00:00:00,0,0.0,0.244,0.4046,2
150,2020-10-05 00:00:00,-2,0.0,0.312,0.68,2
151,2020-10-07 00:00:00,0,0.0,0.0,0.0,0
152,2020-10-08 00:00:00,-19,0.0,6.665,12.348399999999998,19
153,2020-10-09 00:00:00,-6,0.0,2.499,5.0418,9
154,2020-10-11 00:00:00,-3,0.0,0.5670000000000001,0.8196,3
155,2020-10-12 00:00:00,-5,0.0,2.861,6.0973,11
156,2020-10-14 00:00:00,2,0.26,0.722,1.469,0
157,2020-10-15 00:00:00,-1,0.0,0.778,1.253,2
158,2020-10-16 00:00:00,1,0.0,0.752,1.137,2
159,2020-10-17 00:00:00,0,0.0,0.0,0.0,0
160,2020-10-18 00:00:00,1,0.0,0.209,0.4404,1
161,2020-10-19 00:00:00,0,0.0,0.324,0.5859,1
162,2020-10-20 00:00:00,-4,0.0,2.607,4.9549,9
163,2020-10-21 00:00:00,-6,0.0,2.227,4.1153,8
164,2020-10-22 00:00:00,-8,0.0,2.3720000000000003,5.3734,11
165,2020-10-23 00:00:00,-12,0.11800000000000001,4.469999999999999,8.419200000000002,15
166,2020-10-26 00:00:00,0,0.16699999999999998,0.0,-0.34,-1
167,2020-10-28 00:00:00,4,0.0,2.3210000000000006,4.617699999999999,8
