날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-14,184500,-2500,188702,76688,85731,-9043,54129,66497,-12368,21411
2020-07-13,187000,5000,261632,108311,72230,36081,82762,58723,24039,-60120
2020-07-10,182000,-6500,327123,97841,174341,-76500,38511,81114,-42603,119103
2020-07-09,188500,-2000,375630,164991,198306,-33315,126721,90665,36056,-2741
2020-07-08,190500,5500,537845,173733,158021,15712,275811,106191,169620,-185332
2020-07-07,185000,2000,358072,112384,127825,-15441,185443,93977,91466,-76025
2020-07-06,183000,1500,190812,97539,76997,20542,56482,34919,21563,-42105
2020-07-03,181500,500,189200,84823,86289,-1466,62139,42171,19968,-18502
2020-07-02,181000,2500,252859,85221,144825,-59604,113062,57927,55135,4469
2020-07-01,178500,4500,473226,183645,242535,-58890,229491,47382,182109,-123219
2020-06-30,174000,-1500,415286,119095,187079,-67984,133092,159095,-26003,93987
2020-06-29,175500,-7500,371334,105323,237197,-131874,65645,74150,-8505,140379
2020-06-26,183000,3000,290441,79681,137732,-58051,117134,83260,33874,24177
2020-06-25,180000,-5000,321621,39684,139511,-99827,125734,114518,11216,88611
2020-06-24,185000,2000,284129,98401,134457,-36056,109489,53453,56036,-19980
2020-06-23,183000,-3000,277109,94574,139472,-44898,53272,61548,-8276,53174
2020-06-22,186000,-4500,212866,62397,82120,-19723,68469,82740,-14271,33994
2020-06-19,190500,4000,363079,117827,133106,-15279,189166,132960,56206,-40927
2020-06-18,186500,-500,205015,98843,90634,8209,56203,48825,7378,-15587
2020-06-17,187000,-500,360457,111016,166012,-54996,158962,93780,65182,-10186
2020-06-16,187500,12500,409758,166765,160231,6534,131925,79713,52212,-58746
2020-06-15,175000,-11500,467754,146335,198561,-52226,81926,121788,-39862,92088
2020-06-12,186500,-7000,473608,164887,187467,-22580,83403,99622,-16219,38799
2020-06-11,193500,-4500,637625,284561,376210,-91649,85791,128743,-42952,134601
2020-06-10,198000,-500,357615,127924,166701,-38777,110967,72623,38344,433
2020-06-09,198500,-4000,662411,182186,261733,-79547,155377,122711,32666,46881
2020-06-08,202500,2000,390712,125458,174919,-49461,127961,38255,89706,-40245
2020-06-05,200500,-2500,404474,176432,145345,31087,74152,131580,-57428,26341
2020-06-04,203000,500,666183,218610,229229,-10619,162820,122023,40797,-30178
2020-06-03,202500,13500,1148869,473533,248392,225141,221183,110123,111060,-336201
2020-06-02,189000,6500,552966,216061,177471,38590,169845,113887,55958,-94548
2020-06-01,182500,1500,308421,126901,104510,22391,63459,108429,-44970,22579
2020-05-29,181000,-3500,842257,124117,146929,-22812,559614,564363,-4749,27561
2020-05-28,184500,2000,898715,250135,247298,2837,418656,204618,214038,-216875
2020-05-27,182500,6500,803853,300485,195758,104727,234374,84983,149391,-254118
2020-05-26,176000,4000,460196,172883,151069,21814,148101,102236,45865,-67679
2020-05-25,172000,0,245045,96379,124182,-27803,51992,59205,-7213,35016
2020-05-22,172000,-5000,441297,110176,209211,-99035,76754,115546,-38792,137827
2020-05-21,177000,2500,362478,126553,150979,-24426,118412,100614,17798,6628
2020-05-20,174500,-3500,383809,113110,143137,-30027,66824,133875,-67051,97078
2020-05-19,178000,9000,724613,408588,129671,278917,181438,163133,18305,-297222
2020-05-18,169000,1000,332808,166087,104785,61302,80579,154144,-73565,12263
2020-05-15,168000,0,311479,112227,92180,20047,74409,137657,-63248,43201
2020-05-14,168000,-5000,469714,190039,247716,-57677,69093,157514,-88421,146098
2020-05-13,173000,3000,347924,136815,132775,4040,78652,110018,-31366,27326
2020-05-12,170000,-6000,552954,152808,220791,-67983,88622,177217,-88595,156578
2020-05-11,176000,-4000,323982,95900,153092,-57192,65065,52586,12479,44713
2020-05-08,180000,500,265401,104327,119176,-14849,28065,58212,-30147,44996
2020-05-07,179500,-500,288705,87036,87402,-366,83256,125923,-42667,43033
2020-05-06,180000,1500,369838,98536,93211,5325,156586,165845,-9259,3934
2020-05-04,178500,-6000,635253,143818,226955,-83137,185740,269231,-83491,166628
2020-04-29,184500,7000,614504,203234,158144,45090,227567,141004,86563,-131653
2020-04-28,177500,3500,419709,136118,106715,29403,95128,93219,1909,-31312
2020-04-27,174000,1000,421809,160010,122164,37846,69696,118704,-49008,11162
