날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-17,29750,-300,1027988,267036,307561,-40525,188115,398016,-209901,250426
2020-07-16,30050,250,1622128,466753,510480,-43727,426039,332142,93897,-50170
2020-07-15,29800,400,1810430,642754,542519,100235,510569,503995,6574,-106809
2020-07-14,29400,-200,1493337,532994,591612,-58618,465266,506557,-41291,99909
2020-07-13,29600,600,1498269,530189,456784,73405,325964,508233,-182269,108864
2020-07-10,29000,-800,1721373,285370,625652,-340282,219753,755754,-536001,876283
2020-07-09,29800,-200,2614486,521681,1795974,-1274293,1748378,535053,1213325,60968
2020-07-08,30000,-150,1143131,491189,644626,-153437,392131,275384,116747,36690
2020-07-07,30150,-150,1604570,596826,620749,-23923,655298,566715,88583,-64660
2020-07-06,30300,250,1494743,583454,436489,146965,296567,194928,101639,-248604
2020-07-03,30050,150,1038768,406475,393843,12632,188766,310687,-121921,109289
2020-07-02,29900,200,1348055,454538,455082,-544,477814,549428,-71614,72158
2020-07-01,29700,950,1553814,494031,506751,-12720,612433,212047,400386,-387666
2020-06-30,28750,-250,1616827,452832,460110,-7278,354668,731408,-376740,384018
2020-06-29,29000,-700,1720011,443572,602472,-158900,389210,644552,-255342,414242
2020-06-26,29700,400,1435162,363066,541037,-177971,313900,376201,-62301,240272
2020-06-25,29300,-900,1754512,287566,791146,-503580,125388,495946,-370558,874138
2020-06-24,30200,400,1606503,493995,533565,-39570,422916,565679,-142763,182333
2020-06-23,29800,-250,2110173,623652,683927,-60275,397652,777869,-380217,440492
2020-06-22,30050,-750,1835595,395594,555434,-159840,360283,887749,-527466,687306
2020-06-19,30800,50,3816952,768234,777555,-9321,2241667,2414772,-173105,182426
2020-06-18,30750,-250,2559738,825991,810056,15935,831360,1089699,-258339,242404
2020-06-17,31000,-1000,3674507,1019447,1076294,-56847,783723,1801171,-1017448,1074295
2020-06-16,32000,2500,2692975,1042686,728666,314020,720793,489199,231594,-545614
2020-06-15,29500,-1650,2915712,739592,864409,-124817,364820,1028586,-663766,788583
2020-06-12,31150,-1350,2612741,675416,872958,-197542,281997,623778,-341781,539323
2020-06-11,32500,-700,3142543,823635,1599685,-776050,779498,580019,199479,576571
2020-06-10,33200,-1350,3567491,635000,655773,-20773,1192791,2213182,-1020391,1041164
2020-06-09,34550,-200,2215013,557960,721230,-163270,703065,600089,102976,60294
2020-06-08,34750,-250,2167980,641400,694675,-53275,451444,530704,-79260,132535
2020-06-05,35000,350,2397235,816199,685099,131100,480754,637854,-157100,26000
2020-06-04,34650,-1100,5239661,1317881,1380334,-62453,1045197,1399839,-354642,417095
2020-06-03,35750,3750,7122912,2001208,1400820,600388,2078710,694748,1383962,-1984350
2020-06-02,32000,1300,3416978,827727,711215,116512,651801,598581,53220,-169732
2020-06-01,30700,550,1491022,438685,387308,51377,226121,338599,-112478,61101
2020-05-29,30150,-100,3659314,615540,681186,-65646,2212227,1985610,226617,-160971
2020-05-28,30250,500,4274477,1137701,964175,173526,969029,637290,331739,-505265
2020-05-27,29750,50,2389784,663436,589485,73951,511622,677165,-165543,91592
2020-05-26,29700,500,2120032,627254,440576,186678,422925,489660,-66735,-119943
2020-05-25,29200,150,1101720,314630,378696,-64066,126242,307908,-181666,245732
2020-05-22,29050,-400,1821607,345683,489685,-144002,375969,777513,-401544,545546
2020-05-21,29450,-400,2434220,779215,640682,138533,402746,1281988,-879242,740709
2020-05-20,29850,-600,1626202,593024,321907,271117,238942,905405,-666463,395346
2020-05-19,30450,1500,2602771,1080800,347150,733650,512688,424686,88002,-821652
2020-05-18,28950,-400,1441040,767691,519703,247988,114907,550476,-435569,187581
2020-05-15,29350,450,1743880,930335,454593,475742,308632,532360,-223728,-252014
2020-05-14,28900,-550,1665449,775048,629979,145069,310160,763282,-453122,308053
2020-05-13,29450,550,1617461,805301,509320,295981,288547,581517,-292970,-3011
2020-05-12,28900,-650,1825245,705467,616825,88642,331216,752727,-421511,332869
