날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-02-17,519000,-10000,145950,20587,24092,-3505,26410,26999,-589,4094
2020-02-14,529000,-1000,77388,13092,12235,857,16089,17364,-1275,418
2020-02-13,530000,0,111860,23235,18961,4274,19245,27392,-8147,3873
2020-02-12,530000,2000,131478,16783,16349,434,43724,47774,-4050,3616
2020-02-11,528000,-2000,170868,12563,10637,1926,30521,28871,1650,-3576
2020-02-10,530000,11000,153016,19452,11862,7590,35294,24365,10929,-18519
2020-02-07,519000,0,125762,10978,14099,-3121,28566,31849,-3283,6404
2020-02-06,519000,29000,298254,20557,8084,12473,80165,23928,56237,-68710
2020-02-05,490000,-2500,95141,8851,22845,-13994,26342,14611,11731,2263
2020-02-04,492500,13000,113472,9381,26180,-16799,46813,11895,34918,-18119
2020-02-03,479500,-5000,193254,20109,33795,-13686,61427,30416,31011,-17325
2020-01-31,484500,-10500,132195,16807,12742,4065,44456,35135,9321,-13386
2020-01-30,495000,4000,161574,18460,22678,-4218,43480,20449,23031,-18813
2020-01-29,491000,-3000,161493,13739,25956,-12217,64694,50174,14520,-2303
2020-01-28,494000,11000,320066,30525,30780,-255,100437,62441,37996,-37741
2020-01-23,483000,31000,438529,58270,48958,9312,159554,38467,121087,-130399
2020-01-22,452000,14000,179649,29610,5404,24206,72957,16755,56202,-80408
2020-01-21,438000,0,70311,13891,9871,4020,11322,13826,-2504,-1516
2020-01-20,438000,1000,66165,17640,7181,10459,7490,14098,-6608,-3851
2020-01-17,437000,500,67353,11581,13146,-1565,19193,18386,807,758
2020-01-16,436500,2000,69427,19484,11679,7805,13970,19773,-5803,-2002
2020-01-15,434500,-500,61351,9162,11030,-1868,15615,16552,-937,2805
2020-01-14,435000,-5500,105457,9361,16307,-6946,21818,32182,-10364,17310
2020-01-13,440500,4000,124102,17788,11777,6011,36272,38696,-2424,-3587
2020-01-10,436500,16500,184177,33208,15787,17421,60155,11785,48370,-65791
2020-01-09,420000,11500,86176,19216,11423,7793,16219,19252,-3033,-4760
2020-01-08,408500,-10500,151966,15928,19043,-3115,22291,16680,5611,-2496
2020-01-07,419000,7000,85655,11493,15663,-4170,26540,25796,744,3426
2020-01-06,412000,-10000,99978,13856,21890,-8034,15712,16948,-1236,9270
2020-01-03,422000,-6500,123810,12090,34078,-21988,26141,15014,11127,10861
2020-01-02,428500,-4500,108281,12508,49469,-36961,11201,16646,-5445,42406
2019-12-30,433000,3500,136848,15797,24441,-8644,22372,45745,-23373,32017
2019-12-27,429500,16000,222613,32292,41258,-8966,46233,18899,27334,-18368
2019-12-26,413500,-3500,139723,58733,2263,56470,10588,17201,-6613,-49857
2019-12-24,417000,-5500,171062,39427,9703,29724,14171,33237,-19066,-10658
2019-12-23,422500,26000,385044,83572,10182,73390,124183,24893,99290,-172680
2019-12-20,396500,1000,75612,23998,10566,13432,33085,18379,14706,-28138
2019-12-19,395500,1000,59475,20391,10615,9776,19360,14870,4490,-14266
2019-12-18,394500,-500,75412,16530,17569,-1039,27275,22001,5274,-4235
2019-12-17,395000,0,74299,19403,17882,1521,27466,21715,5751,-7272
2019-12-16,395000,-1000,68439,27229,6133,21096,18435,27234,-8799,-12297
2019-12-13,396000,6000,89107,26960,8146,18814,28089,23582,4507,-23321
2019-12-12,390000,1000,93556,38358,34995,3363,36918,26037,10881,-14244
2019-12-11,389000,-1000,39782,12123,8948,3175,15150,15295,-145,-3030
2019-12-10,390000,2000,43279,8876,8751,125,17648,5098,12550,-12675
2019-12-09,388000,-7000,63355,12410,16506,-4096,13611,25057,-11446,15542
2019-12-06,395000,-1000,86663,28038,37111,-9073,16672,21802,-5130,14203
2019-12-05,396000,4500,69626,22397,4613,17784,23041,15094,7947,-25731
2019-12-04,391500,-2500,60031,15520,14167,1353,23138,25467,-2329,976
2019-12-03,394000,4000,51493,16857,9710,7147,20332,17286,3046,-10193
2019-12-02,390000,-3500,64001,17335,10240,7095,18659,28692,-10033,2938
2019-11-29,393500,-5500,74067,8659,16278,-7619,38835,32096,6739,880
2019-11-28,399000,2000,68488,15876,4894,10982,37485,10363,27122,-38104
2019-11-27,397000,8000,72185,13343,9895,3448,35625,19401,16224,-19672
2019-11-26,389000,-2000,100289,22054,5370,16684,54727,72019,-17292,608
2019-11-25,391000,6000,81180,17589,4844,12745,29954,37839,-7885,-4860
2019-11-22,385000,-6000,82542,13525,22078,-8553,28752,21763,6989,1564
2019-11-21,391000,-8500,100365,15291,21467,-6176,29339,29041,298,5878
2019-11-20,399500,500,70048,16717,17495,-778,27182,19160,8022,-7244
2019-11-19,399000,-3000,48691,12333,12080,253,12257,15980,-3723,3470
2019-11-18,402000,4000,94620,30765,6061,24704,36823,9298,27525,-52229
2019-11-15,398000,2500,60635,18696,10988,7708,25495,7293,18202,-25910
2019-11-14,395500,6000,54733,16649,15164,1485,15814,7857,7957,-9442
2019-11-13,389500,-8500,77768,6048,18160,-12112,24719,24077,642,11470
2019-11-12,398000,-1500,47139,9063,9081,-18,12795,14354,-1559,1577
2019-11-11,399500,9500,99605,12973,13285,-312,41522,19601,21921,-21609
합계,,,55107120,6033474,5222329,811145,10458136,9889820,568316,-1379461
