날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-23,82400,-800,3591647,569737,1169806,-600069,556095,1250641,-694546,1294615
2020-07-22,83200,-900,2876295,542271,802448,-260177,596157,1393915,-797758,1057935
2020-07-21,84100,1900,4181015,1143566,957608,185958,1637414,727168,910246,-1096204
2020-07-20,82200,-700,2008624,420879,775468,-354589,314646,729199,-414553,769142
2020-07-17,82900,200,1579078,445659,605894,-160235,276884,303744,-26860,187095
2020-07-16,82700,-300,2312310,520298,931640,-411342,669244,746431,-77187,488529
2020-07-15,83000,100,3024429,965771,907237,58534,617304,1076361,-459057,400523
2020-07-14,82900,-100,2048671,514805,779709,-264904,303704,553506,-249802,514706
2020-07-13,83000,200,2080934,569478,618181,-48703,286822,723439,-436617,485320
2020-07-10,82800,-200,2201557,560982,1045574,-484592,349428,418977,-69549,554141
2020-07-09,83000,-700,4002365,724211,1715989,-991778,612957,1324527,-711570,1703348
2020-07-08,83700,-1100,3523620,527611,1591194,-1063583,748513,1250932,-502419,1566002
2020-07-07,84800,-1200,3196352,717014,1576293,-859279,866427,585215,281212,578067
2020-07-06,86000,600,2561766,990108,597094,393014,378404,649757,-271353,-121661
2020-07-03,85400,1000,2195897,686579,698510,-11931,875778,529057,346721,-334790
2020-07-02,84400,-900,3295340,808849,1345071,-536222,697716,1317129,-619413,1155635
2020-07-01,85300,200,2382552,1036962,1068539,-31577,530944,440669,90275,-58698
2020-06-30,85100,1500,4983607,2123130,1223401,899729,1486487,1150398,336089,-1235818
2020-06-29,83600,-1000,2932433,1199849,1161959,37890,559088,1046313,-487225,449335
2020-06-26,84600,300,2889494,878524,1109704,-231180,803210,718628,84582,146598
2020-06-25,84300,-1700,3397112,1041257,2064434,-1023177,1314760,697221,617539,405638
2020-06-24,86000,1900,4079834,1487369,1346034,141335,1268747,785509,483238,-624573
2020-06-23,84100,-800,2955819,1005537,1368579,-363042,856047,762366,93681,269361
2020-06-22,84900,-500,2167216,831310,1004900,-173590,694382,522180,172202,1388
2020-06-19,85400,-800,3216102,892056,1356000,-463944,1295899,1231452,64447,399497
2020-06-18,86200,-600,2484147,1159651,1098387,61264,671686,694926,-23240,-38024
2020-06-17,86800,1400,4160612,2122494,1455117,667377,703010,774180,-71170,-596207
2020-06-16,85400,3400,3518785,1727870,1194482,533388,507935,911513,-403578,-129810
2020-06-15,82000,-3200,4710114,1602598,1920588,-317990,755792,1023780,-267988,585978
2020-06-12,85200,-3300,4742329,1157689,2161385,-1003696,905287,721391,183896,819800
2020-06-11,88500,-2300,5467344,1402726,3168142,-1765416,1220848,845229,375619,1389797
2020-06-10,90800,1000,3045250,1308305,1169360,138945,905887,768605,137282,-276227
2020-06-09,89800,-1200,3410081,1223896,1414787,-190891,481107,728422,-247315,438206
2020-06-08,91000,600,3789382,1492490,1635982,-143492,892371,499341,393030,-249538
2020-06-05,90400,2700,4000557,1766358,1134691,631667,794643,446057,348586,-980253
2020-06-04,87700,-1000,6678244,2736934,2031960,704974,866719,1508574,-641855,-63119
2020-06-03,88700,5400,11642239,4476574,1966468,2510106,2533409,1632103,901306,-3411412
2020-06-02,83300,-300,3114162,1103918,1093309,10609,333801,1008974,-675173,664564
2020-06-01,83600,2100,4205357,1705217,868200,837017,1130621,919821,210800,-1047817
2020-05-29,81500,-2400,6815185,1388614,1494035,-105421,2028345,3947787,-1919442,2024863
2020-05-28,83900,2500,9227823,3297627,1354810,1942817,2334444,1246737,1087707,-3030524
2020-05-27,81400,-500,2946278,918864,969283,-50419,505229,731991,-226762,277181
2020-05-26,81900,500,3040122,1128557,1294312,-165755,503774,584644,-80870,246625
2020-05-25,81400,100,2850294,1019791,1245765,-225974,85626,896388,-810762,1036736
2020-05-22,81300,-2100,3471700,914007,1510858,-596851,283566,1095756,-812190,1409041
2020-05-21,83400,-700,2678953,814618,1043750,-229132,724361,589044,135317,93815
2020-05-20,84100,1400,3924403,1176853,1012040,164813,2125648,824353,1301295,-1466108
2020-05-19,82700,1600,4620614,1847585,1115764,731821,1236629,887292,349337,-1081158
2020-05-18,81100,-800,5294177,1104169,1986434,-882265,1438289,1306144,132145,750120
2020-05-15,81900,1300,4168866,1517302,986705,530597,1132077,1459596,-327519,-203078
2020-05-14,80600,-3000,6409652,1241820,2280764,-1038944,522117,3078907,-2556790,3595734
2020-05-13,83600,-2100,5371416,1608873,1924651,-315778,871305,2384108,-1512803,1828581
2020-05-12,85700,1200,3574409,1937239,985583,951656,666995,665667,1328,-952984
2020-05-11,84500,-500,2800047,1081955,1189254,-107299,940175,694921,245254,-137955
2020-05-08,85000,2600,5039635,1838120,1004771,833349,2111561,710971,1400590,-2233939
2020-05-07,82400,0,2660512,1297778,867504,430274,678386,753037,-74651,-355623
2020-05-06,82400,1400,3351424,1468182,905569,562613,892367,1163763,-271396,-291217
2020-05-04,81000,-2700,5280026,1297892,2134271,-836379,1099054,2305150,-1206096,2042475
2020-04-29,83700,300,3750568,1702252,943045,759207,1001097,821275,179822,-939029
2020-04-28,83400,800,3205535,1440615,1051325,389290,857914,298732,559182,-948472
2020-04-27,82600,1200,3235430,1265210,741525,523685,1098580,750847,347733,-871418
2020-04-24,81400,-1200,3193144,454921,1111210,-656289,814232,708148,106084,550205
2020-04-23,82600,-1300,6519481,1242091,2537943,-1295852,1158793,1691049,-532256,1828108
2020-04-22,83900,2600,5335787,2114391,2101517,12874,1535780,1090915,444865,-457739
2020-04-21,81300,-700,5090721,1753655,1782289,-28634,1054879,1893360,-838481,867115
2020-04-20,82000,-2100,5027876,1241916,1611772,-369856,481688,1994301,-1512613,1882469
2020-04-17,84100,2800,6205624,2248099,1289193,958906,1112130,1318932,-206802,-752104
2020-04-16,81300,-1000,4470072,1481148,1344592,136556,1165674,2268289,-1102615,966059
2020-04-14,82300,900,3344109,1422281,825182,597099,876934,887095,-10161,-586938
2020-04-13,81400,-2700,3615318,1018841,2031943,-1013102,290835,692709,-401874,1414976
2020-04-10,84100,-900,3675338,1310519,1932499,-621980,395466,624298,-228832,850812
2020-04-09,85000,500,3555538,1428835,1691904,-263069,746667,803613,-56946,320015
2020-04-08,84500,-1300,3749575,1174029,1281444,-107415,1142892,987043,155849,-48434
2020-04-07,85800,2700,6188649,1995250,1474610,520640,2258713,1640477,618236,-1138876
2020-04-06,83100,3500,5784159,2266060,1107851,1158209,1971387,2072370,-100983,-1057226
