날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-16,35950,300,1721130,671699,513444,158255,286432,392043,-105611,-52644
2020-07-15,35650,550,2786466,1341544,802239,539305,510716,719013,-208297,-331008
2020-07-14,35100,-250,973577,380318,519179,-138861,257257,212619,44638,94223
2020-07-13,35350,1400,1765624,646839,445600,201239,620590,292406,328184,-529423
2020-07-10,33950,-750,1914633,461756,813196,-351440,617241,702471,-85230,436670
2020-07-09,34700,-350,1962294,720297,916814,-196517,807211,691029,116182,80335
2020-07-08,35050,-750,1613501,491402,589873,-98471,638644,719060,-80416,178887
2020-07-07,35800,50,1837584,679263,707896,-28633,669455,412189,257266,-228633
2020-07-06,35750,950,2081699,566722,460993,105729,1057296,623327,433969,-539698
2020-07-03,34800,350,1032764,410562,358389,52173,378698,239696,139002,-191175
2020-07-02,34450,50,1944623,457446,409510,47936,1138009,1198827,-60818,12882
2020-07-01,34400,450,1797943,599190,561804,37386,605122,343540,261582,-298968
2020-06-30,33950,50,2139717,427048,773355,-346307,834441,834781,-340,346647
2020-06-29,33900,-900,1716673,401004,730236,-329232,430254,611571,-181317,510549
2020-06-26,34800,1050,1889305,752811,641950,110861,616377,296895,319482,-430343
2020-06-25,33750,-1150,1908667,472880,845933,-373053,308779,580483,-271704,644757
2020-06-24,34900,200,1373398,565235,417733,147502,314171,464649,-150478,2976
2020-06-23,34700,-150,1858916,808877,838297,-29420,390784,370618,20166,9254
2020-06-22,34850,-1150,1689143,500283,588224,-87941,152267,572906,-420639,508580
2020-06-19,36000,750,3560935,928707,946809,-18102,1831063,1474886,356177,-338075
2020-06-18,35250,250,2556965,1024322,932413,91909,913054,606249,306805,-398714
2020-06-17,35000,-700,3829768,1172865,1288384,-115519,797307,1484054,-686747,802266
2020-06-16,35700,2450,2255201,955225,637001,318224,484112,303676,180436,-498660
2020-06-15,33250,-1400,3388071,872134,1251281,-379147,1017677,760736,256941,122206
2020-06-12,34650,-1700,3806558,884842,1459344,-574502,681938,1031222,-349284,923786
2020-06-11,36350,-1200,4278133,812422,1607383,-794961,1059087,1107697,-48610,843571
2020-06-10,37550,-950,2748853,525963,913931,-387968,1069694,1090471,-20777,408745
2020-06-09,38500,300,2520713,640080,758785,-118705,936281,521590,414691,-295986
2020-06-08,38200,150,2840784,640005,926164,-286159,841073,629687,211386,74773
2020-06-05,38050,1050,2412060,894293,517716,376577,491249,285306,205943,-582520
2020-06-04,37000,-1600,6220789,1416464,1501776,-85312,1078932,2335772,-1256840,1342152
2020-06-03,38600,2350,5291169,1954451,1095776,858675,961408,1023484,-62076,-796599
2020-06-02,36250,1650,3992096,1777752,727194,1050558,464677,659104,-194427,-856131
2020-06-01,34600,600,2643715,737834,468921,268913,772695,664058,108637,-377550
2020-05-29,34000,-200,4473646,839257,576293,262964,2266272,2463716,-197444,-65520
2020-05-28,34200,1100,6324651,2109554,1310788,798766,1592309,740452,851857,-1650623
2020-05-27,33100,500,4885554,1440579,583068,857511,1747084,1722238,24846,-882357
2020-05-26,32600,1250,3224756,853170,389928,463242,1055609,365472,690137,-1153379
2020-05-25,31350,250,1387582,375086,336952,38134,395391,492049,-96658,58524
2020-05-22,31100,-900,2073547,271547,378275,-106728,356572,1032051,-675479,782207
2020-05-21,32000,-50,1690229,257904,546002,-288098,624476,542125,82351,205747
2020-05-20,32050,100,1529458,255133,377339,-122206,674989,509077,165912,-43706
2020-05-19,31950,950,3318803,995758,359710,636048,813429,941749,-128320,-507728
2020-05-18,31000,-450,2094246,420264,513250,-92986,572017,1100264,-528247,621233
2020-05-15,31450,500,2594683,583076,416971,166105,588695,1184801,-596106,430001
2020-05-14,30950,-500,2117359,545517,806354,-260837,329046,745656,-416610,677447
2020-05-13,31450,-100,2292087,554493,446116,108377,420384,1249321,-828937,720560
2020-05-12,31550,-600,1901590,283717,648500,-364783,229654,595909,-366255,731038
2020-05-11,32150,-650,2124625,375213,505902,-130689,269799,846840,-577041,707730
2020-05-08,32800,350,1916592,306508,403194,-96686,834540,785704,48836,47850
2020-05-07,32450,-250,2057759,655438,473460,181978,314633,1092778,-778145,596167
2020-05-06,32700,-300,3285676,719212,499895,219317,540870,2077787,-1536917,1317600
2020-05-04,33000,-1750,3135974,572127,814682,-242555,388547,1618887,-1230340,1472895
2020-04-29,34750,600,2470683,491373,421633,69740,1170929,650730,520199,-589939
2020-04-28,34150,-50,3681195,952381,685551,266830,597732,1066105,-468373,201543
2020-04-27,34200,3100,6297287,1817637,763364,1054273,2251825,1116581,1135244,-2189517
2020-04-24,31100,-200,1674947,447127,501283,-54156,597855,789399,-191544,245700
2020-04-23,31300,-200,1661682,506847,384987,121860,360290,746109,-385819,263959
2020-04-22,31500,-200,1816282,239736,465099,-225363,468629,798875,-330246,555609
2020-04-21,31700,-200,2357333,519922,820173,-300251,721468,580484,140984,159267
2020-04-20,31900,-450,2712305,457331,810742,-353411,441907,1261647,-819740,1173151
2020-04-17,32350,450,3117460,549274,517185,32089,1062713,1347395,-284682,252593
2020-04-16,31900,-1300,4032094,466156,862450,-396294,1252235,2513286,-1261051,1657345
2020-04-14,33200,650,1592187,540145,328213,211932,413203,548468,-135265,-76667
2020-04-13,32550,-1100,2535276,366581,723077,-356496,362012,877891,-515879,872375
2020-04-10,33650,1150,3195991,812786,685207,127579,828717,654132,174585,-302164
2020-04-09,32500,400,1758854,495429,801140,-305711,449081,468673,-19592,325303
2020-04-08,32100,-1000,2328277,525516,890684,-365168,397707,875463,-477756,842924
2020-04-07,33100,250,2588831,668621,789808,-121187,439446,968577,-529131,650318
2020-04-06,32850,1700,1998703,842839,448746,394093,507201,652518,-145317,-248776
2020-04-03,31150,-550,2312886,607914,866722,-258808,689488,922722,-233234,492042
2020-04-02,31700,100,2356609,846994,907884,-60890,532188,857211,-325023,385913
2020-04-01,31600,-2950,2918796,618484,1143583,-525099,701039,1269419,-568380,1093479
2020-03-31,34550,-200,2227158,789193,870737,-81544,654174,811274,-157100,238644
2020-03-30,34750,-1000,2529780,1035624,741086,294538,839773,1296726,-456953,162415
2020-03-27,35750,2850,3789110,1249671,1162194,87477,1885646,1543878,341768,-429245
2020-03-26,32900,900,4079253,1444118,1379061,65057,1612523,1429885,182638,-247695
2020-03-25,32000,2850,4002728,1502207,1338824,163383,1200673,1204336,-3663,-159720
2020-03-24,29150,1500,2766834,1049009,948454,100555,877552,1021560,-144008,43453
2020-03-23,27650,-3200,2779005,956731,1091108,-134377,789734,1137642,-347908,482285
2020-03-20,30850,4800,2772947,1070150,979812,90338,1121581,1130433,-8852,-81486
2020-03-19,26050,-3000,3226552,1318596,1267048,51548,1228290,1467218,-238928,187380
2020-03-18,29050,-800,3437402,831892,934300,-102408,1889339,1892207,-2868,105276
2020-03-17,29850,-2250,2376047,791506,802274,-10768,567656,1176001,-608345,619113
2020-03-16,32100,-800,2158001,439431,982068,-542637,1331196,924129,407067,135570
2020-03-13,32900,-550,3157352,1093524,1069732,23792,1662513,1586899,75614,-99406
2020-03-12,33450,-1850,2428039,898247,967943,-69696,1038357,1156513,-118156,187852
2020-03-11,35300,150,1840394,648744,747677,-98933,914172,850508,63664,35269
2020-03-10,35150,0,2183412,717718,521033,196685,1194170,1386664,-192494,-4191
2020-03-09,35150,-2300,2015102,387047,568742,-181695,935964,1225605,-289641,471336
2020-03-06,37450,-1250,1624871,391845,614404,-222559,641511,826059,-184548,407107
2020-03-05,38700,-250,1192190,548978,767065,-218087,333800,323442,10358,207729
2020-03-04,38950,850,1601011,445031,659763,-214732,955465,704528,250937,-36205
2020-03-03,38100,-300,1830298,502597,815093,-312496,939702,870630,69072,243424
2020-03-02,38400,-500,1696505,745596,703480,42116,669216,877188,-207972,165856
2020-02-28,38900,-500,2342074,961150,772655,188495,1208058,1400142,-192084,3589
2020-02-27,39400,350,1667870,800096,680448,119648,711530,823925,-112395,-7253
2020-02-26,39050,-200,2439040,901982,773910,128072,1284769,1522447,-237678,109606
2020-02-25,39250,200,1779148,729888,657045,72843,779124,895128,-116004,43161
2020-02-24,39050,-2100,1872964,671032,641593,29439,776703,1056308,-279605,250166
2020-02-21,41150,-1050,1476170,452755,599326,-146571,786914,692315,94599,51972
2020-02-20,42200,400,1471921,384263,636645,-252382,993977,703314,290663,-38281
2020-02-19,41800,50,1808110,510366,515098,-4732,1145341,1193490,-48149,52881
2020-02-18,41750,-650,1530494,440452,498169,-57717,829659,868254,-38595,96312
2020-02-17,42400,-350,994095,275573,351524,-75951,490124,562336,-72212,148163
2020-02-14,42750,0,1304244,370993,402239,-31246,793606,814540,-20934,52180
2020-02-13,42750,-750,1585289,366300,535058,-168758,759265,948526,-189261,358019
2020-02-12,43500,400,2163450,512695,462553,50142,1485341,1507824,-22483,-27659
2020-02-11,43100,-150,1505386,453568,351020,102548,756997,1059984,-302987,200439
2020-02-10,43250,-1150,1392007,449876,507176,-57300,498135,839361,-341226,398526
2020-02-07,44400,-850,1152443,435976,623891,-187915,370854,414197,-43343,231258
2020-02-06,45250,1050,1087184,635858,412762,223096,327900,458765,-130865,-92231
2020-02-05,44200,700,1414093,448321,743555,-295234,788104,505979,282125,13109
2020-02-04,43500,-350,1350137,382301,708320,-326019,711611,591657,119954,206065
2020-02-03,43850,-100,1438211,560994,685897,-124903,768781,653354,115427,9476
2020-01-31,43950,150,1043074,502647,492915,9732,489591,442403,47188,-56920
2020-01-30,43800,-450,1451247,422843,572816,-149973,842364,795428,46936,103037
2020-01-29,44250,-250,1357149,435212,678175,-242963,731652,613492,118160,124803
2020-01-28,44500,-2200,1494047,654640,890987,-236347,543905,456045,87860,148487
2020-01-23,46700,-850,892831,369177,572407,-203230,378960,261377,117583,85647
2020-01-22,47550,200,827162,289460,248294,41166,504933,517519,-12586,-28580
