날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-03-20,272500,42500,1306067,308548,229118,79430,344478,363125,-18647,-60783
2020-03-19,230000,-50000,1394682,251865,283979,-32114,265486,535113,-269627,301741
2020-03-18,280000,-26500,946373,95059,193448,-98389,290900,416754,-125854,224243
2020-03-17,306500,-6000,819960,251624,230592,21032,192297,280820,-88523,67491
2020-03-16,312500,-28000,747892,138840,207110,-68270,226475,279638,-53163,121433
2020-03-13,340500,-1000,899561,234886,190622,44264,287816,349976,-62160,17896
2020-03-12,341500,-23500,1041370,217856,189449,28407,361034,539330,-178296,149889
2020-03-11,365000,-8500,447847,95782,128621,-32839,127385,113055,14330,18509
2020-03-10,373500,-500,660399,167539,128133,39406,181236,317365,-136129,96723
2020-03-09,374000,-26000,611394,122703,178892,-56189,122843,244866,-122023,178212
2020-03-06,400000,-6000,357631,120220,110189,10031,111085,145435,-34350,24319
2020-03-05,406000,14000,645954,113652,150752,-37100,362532,245768,116764,-79664
2020-03-04,392000,5500,478790,144167,142805,1362,154003,200736,-46733,45371
2020-03-03,386500,9500,547921,180650,223444,-42794,131515,126580,4935,37859
2020-03-02,377000,9000,514325,169977,153273,16704,152042,173413,-21371,4667
2020-02-28,368000,-20000,643995,181098,194996,-13898,234323,227414,6909,6989
2020-02-27,388000,-7000,345104,146886,135855,11031,82322,72710,9612,-20643
2020-02-26,395000,-4500,334971,116446,112609,3837,121016,131825,-10809,6972
2020-02-25,399500,4500,478820,98950,100103,-1153,202337,244864,-42527,43680
2020-02-24,395000,-12000,463848,134649,126536,8113,169770,164278,5492,-13605
2020-02-21,407000,-12000,400924,121729,135714,-13985,121317,140135,-18818,32803
2020-02-20,419000,15000,482732,133774,151169,-17395,207257,69946,137311,-119916
2020-02-19,404000,-14000,766920,182373,203558,-21185,254306,320167,-65861,87046
2020-02-18,418000,-1500,366288,79938,98006,-18068,180076,151507,28569,-10501
2020-02-17,419500,6000,514355,130852,105158,25694,169822,218162,-48340,22646
2020-02-14,413500,2000,301730,86540,88104,-1564,112196,109499,2697,-1133
2020-02-13,411500,3500,448366,120356,108475,11881,194186,189867,4319,-16200
2020-02-12,408000,-5500,463511,122703,104379,18324,173130,225299,-52169,33845
2020-02-11,413500,26500,983089,241092,147473,93619,371376,232658,138718,-232337
2020-02-10,387000,500,291904,80088,58389,21699,123244,134854,-11610,-10089
2020-02-07,386500,4500,392312,95686,97427,-1741,157495,89336,68159,-66418
2020-02-06,382000,0,551088,130383,127323,3060,269333,234439,34894,-37954
2020-02-05,382000,2500,731711,130172,217108,-86936,406060,234517,171543,-84607
2020-02-04,379500,29500,995237,226144,233969,-7825,503847,235738,268109,-260284
2020-02-03,350000,12500,594448,209064,140429,68635,261422,234956,26466,-95101
2020-01-31,337500,-6000,391298,78694,104838,-26144,190342,150469,39873,-13729
2020-01-30,343500,8500,642288,118336,136558,-18222,408142,327053,81089,-62867
2020-01-29,335000,-1500,272147,86257,90124,-3867,106531,121411,-14880,18747
2020-01-28,336500,-12000,348298,100177,82363,17814,101217,149050,-47833,30019
2020-01-23,348500,-3000,260932,82668,101288,-18620,88743,77827,10916,7704
2020-01-22,351500,7000,311524,108707,48535,60172,101980,173316,-71336,11164
2020-01-21,344500,-9500,364883,67929,44295,23634,158980,213805,-54825,31191
2020-01-20,354000,21000,556519,169956,83198,86758,190959,102580,88379,-175137
2020-01-17,333000,4000,221203,31319,49432,-18113,146322,95584,50738,-32625
2020-01-16,329000,500,194414,50145,58420,-8275,84730,93897,-9167,17442
2020-01-15,328500,-5000,231766,63448,50810,12638,82421,126986,-44565,31927
2020-01-14,333500,1000,425340,61270,87711,-26441,234841,176872,57969,-31528
2020-01-13,332500,7500,359435,97752,63483,34269,153350,99235,54115,-88384
2020-01-10,325000,18500,610981,181835,90927,90908,316526,146428,170098,-261006
2020-01-09,306500,4500,198621,56133,64634,-8501,85602,95086,-9484,17985
2020-01-08,302000,-9000,225471,40693,68063,-27370,36563,103032,-66469,93839
