날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-15,218000,500,301947,116657,102653,14004,41914,147760,-105846,91842
2020-07-14,217500,2000,375098,200136,153710,46426,76530,104598,-28068,-18358
2020-07-13,215500,500,221105,83769,47697,36072,43722,114666,-70944,34872
2020-07-10,215000,-3000,283753,76268,94002,-17734,111881,112068,-187,17921
2020-07-09,218000,-500,260664,105818,104447,1371,50174,83037,-32863,31492
2020-07-08,218500,500,374455,154849,125712,29137,143882,167381,-23499,-5638
2020-07-07,218000,-7000,452166,96477,155672,-59195,123339,172313,-48974,108169
2020-07-06,225000,4000,281508,108011,79273,28738,99414,36766,62648,-91386
2020-07-03,221000,-4000,283845,103474,116275,-12801,40550,56350,-15800,28601
2020-07-02,225000,3000,447600,222955,77148,145807,100749,100409,340,-146147
2020-07-01,222000,11000,872553,422295,208413,213882,211079,126751,84328,-298210
2020-06-30,211000,4000,346277,95780,74432,21348,175512,123395,52117,-73465
2020-06-29,207000,-1500,314859,71273,107930,-36657,145151,118746,26405,10252
2020-06-26,208500,5500,308368,114917,91065,23852,46743,37363,9380,-33232
2020-06-25,203000,-2500,249665,53263,108495,-55232,24633,56453,-31820,87052
2020-06-24,205500,0,217711,48562,54793,-6231,29608,110729,-81121,87352
2020-06-23,205500,-1000,290774,67065,86576,-19511,92074,103732,-11658,31169
2020-06-22,206500,500,238220,67366,54875,12491,71000,77498,-6498,-5993
2020-06-19,206000,500,243216,55051,63979,-8928,82901,111917,-29016,37944
2020-06-18,205500,-1500,260278,71434,60588,10846,68594,146956,-78362,67516
2020-06-17,207000,-2000,342902,145060,110950,34110,85274,151446,-66172,32062
2020-06-16,209000,8000,351512,116626,93624,23002,91560,136747,-45187,22185
2020-06-15,201000,-7500,421888,61737,108452,-46715,58091,148640,-90549,137264
2020-06-12,208500,-6500,461453,92786,102516,-9730,77339,210176,-132837,142567
2020-06-11,215000,-4000,450027,108351,212699,-104348,71829,119343,-47514,151862
2020-06-10,219000,-2000,255142,77056,79142,-2086,48543,113594,-65051,67137
2020-06-09,221000,-1500,208905,68331,91213,-22882,30690,18629,12061,10821
2020-06-08,222500,-1000,248567,53130,121099,-67969,43746,49311,-5565,73534
2020-06-05,223500,-3500,309300,95434,88710,6724,31270,139780,-108510,101786
2020-06-04,227000,-3000,350089,134462,126640,7822,101929,115518,-13589,5767
2020-06-03,230000,5000,366533,130630,117923,12707,128306,77351,50955,-63662
2020-06-02,225000,500,328734,77566,86458,-8892,123081,123332,-251,9143
2020-06-01,224500,8500,424075,108239,87945,20294,172730,80916,91814,-112108
2020-05-29,216000,4000,466946,117044,120656,-3612,223729,136082,87647,-84035
2020-05-28,212000,2000,277022,97500,99138,-1638,94296,63064,31232,-29594
2020-05-27,210000,-2000,301224,59621,76851,-17230,112623,157334,-44711,61941
2020-05-26,212000,0,225724,84762,62918,21844,31518,60590,-29072,7228
2020-05-25,212000,3500,170965,67915,47233,20682,5918,22814,-16896,-3786
2020-05-22,208500,-4500,241670,80541,65122,15419,30289,86923,-56634,41215
2020-05-21,213000,1500,230542,63911,94640,-30729,71816,39917,31899,-1170
2020-05-20,211500,2500,246227,103247,73962,29285,47493,61253,-13760,-15525
2020-05-19,209000,3500,243581,86744,80014,6730,44789,42501,2288,-9018
2020-05-18,205500,1500,239427,86348,63939,22409,50058,113305,-63247,40838
2020-05-15,204000,-3000,304146,85245,50201,35044,45830,195739,-149909,114865
2020-05-14,207000,500,265261,126209,102844,23365,57256,98609,-41353,17988
2020-05-13,206500,-3500,297218,119991,73885,46106,36024,171680,-135656,89550
2020-05-12,210000,5000,319403,139749,99494,40255,82576,70260,12316,-52571
2020-05-11,205000,-2000,229714,67560,94831,-27271,43043,82444,-39401,66672
2020-05-08,207000,0,251268,104063,86408,17655,41001,81978,-40977,23322
2020-05-07,207000,500,262232,83618,66858,16760,72512,137096,-64584,47824
2020-05-06,206500,-2000,301863,60152,127741,-67589,101014,125668,-24654,92243
2020-05-04,208500,-3000,311878,85238,122607,-37369,128262,132336,-4074,41443
2020-04-29,211500,-1500,285877,79805,80437,-632,116685,148550,-31865,32497
2020-04-28,213000,0,230434,64134,55463,8671,111897,127843,-15946,7275
2020-04-27,213000,3500,239588,75476,59120,16356,106064,92385,13679,-30035
2020-04-24,209500,-6000,290083,65393,64349,1044,92100,140283,-48183,47139
2020-04-23,215500,1000,320469,95480,72229,23251,79142,130551,-51409,28158
2020-04-22,214500,5000,446614,158363,152993,5370,174258,137769,36489,-41859
2020-04-21,209500,6000,507880,146699,118645,28054,250494,191512,58982,-87036
2020-04-20,203500,4500,340368,113746,97670,16076,93108,109667,-16559,483
2020-04-17,199000,2500,279720,60195,89894,-29699,70398,53017,17381,12318
2020-04-16,196500,500,400946,106416,82843,23573,135352,199386,-64034,40461
2020-04-14,196000,6000,270715,91072,60886,30186,93082,81483,11599,-41785
2020-04-13,190000,-4000,240625,104552,96695,7857,34158,84544,-50386,42529
2020-04-10,194000,500,195673,68410,69834,-1424,31842,44951,-13109,14533
2020-04-09,193500,-500,379481,88311,158917,-70606,141218,141203,15,70591
2020-04-08,194000,3500,536169,178151,157676,20475,242393,228706,13687,-34162
2020-04-07,190500,0,365459,91322,111674,-20352,93600,135952,-42352,62704
2020-04-06,190500,7500,417491,179068,81330,97738,89132,191705,-102573,4835
2020-04-03,183000,1000,385855,118689,151354,-32665,181608,125029,56579,-23914
2020-04-02,182000,7000,458271,176933,119101,57832,164439,194656,-30217,-27615
2020-04-01,175000,-2000,549624,139205,145239,-6034,211142,231395,-20253,26287
2020-03-31,177000,1000,993798,131895,118011,13884,675722,765892,-90170,76286
2020-03-30,176000,-500,386801,144627,99721,44906,137160,176255,-39095,-5811
2020-03-27,176500,3500,524568,164770,133004,31766,147383,225360,-77977,46211
2020-03-26,173000,-1500,680107,198127,147069,51058,216790,355980,-139190,88132
2020-03-25,174500,3500,690024,242074,220851,21223,157588,308926,-151338,130115
2020-03-24,171000,5500,417692,144433,129428,15005,95264,169959,-74695,59690
2020-03-23,165500,-9500,341417,123035,126522,-3487,109531,140096,-30565,34052
2020-03-20,175000,2000,403851,159787,143385,16402,108720,180726,-72006,55604
2020-03-19,173000,-7000,575925,222259,215811,6448,228623,191319,37304,-43752
2020-03-18,180000,-7500,278157,85992,104901,-18909,84447,102708,-18261,37170
2020-03-17,187500,-5500,426215,131382,128378,3004,158595,221048,-62453,59449
2020-03-16,193000,-4000,360423,101706,111871,-10165,163181,180129,-16948,27113
2020-03-13,197000,-14500,670552,237752,198479,39273,204042,294552,-90510,51237
2020-03-12,211500,-6000,390463,189934,178007,11927,143674,128336,15338,-27265
2020-03-11,217500,-1000,248264,114177,113370,807,107312,102370,4942,-5749
2020-03-10,218500,-500,207340,122114,90300,31814,64701,73303,-8602,-23212
2020-03-09,219000,-3500,285073,145813,118780,27033,103933,107105,-3172,-23861
2020-03-06,222500,1000,390707,151855,146542,5313,219023,180599,38424,-43737
2020-03-05,221500,2000,373464,102529,142943,-40414,234611,171645,62966,-22552
2020-03-04,219500,12500,353005,127158,151804,-24646,183606,65943,117663,-93017
2020-03-03,207000,-1000,224882,88826,141140,-52314,76471,51470,25001,27313
2020-03-02,208000,-4500,291418,107063,132053,-24990,62791,92319,-29528,54518
2020-02-28,212500,-4500,301784,157214,123700,33514,61904,100850,-38946,5432
2020-02-27,217000,1000,168477,98758,84784,13974,43818,52314,-8496,-5478
2020-02-26,216000,-1500,226926,84640,92521,-7881,104779,104854,-75,7956
2020-02-25,217500,0,230733,74950,81299,-6349,103521,105167,-1646,7995
2020-02-24,217500,-2000,330240,131704,126684,5020,138824,115836,22988,-28008
2020-02-21,219500,-2500,221992,63611,92410,-28799,67880,61626,6254,22545
2020-02-20,222000,-3000,195361,40737,81220,-40483,36978,78708,-41730,82213
2020-02-19,225000,-1000,171576,55963,62005,-6042,60953,79847,-18894,24936
2020-02-18,226000,-2000,164174,58974,54504,4470,38026,75407,-37381,32911
2020-02-17,228000,500,102123,50924,57619,-6695,16697,16264,433,6262
2020-02-14,227500,-1000,183907,87705,65977,21728,48549,67924,-19375,-2353
2020-02-13,228500,2000,400126,146015,208970,-62955,182464,72752,109712,-46757
2020-02-12,226500,3000,252165,96933,102779,-5846,103983,89901,14082,-8236
2020-02-11,223500,-1500,306497,77195,144708,-67513,72097,124548,-52451,119964
2020-02-10,225000,-3500,211696,67874,137866,-69992,45359,43933,1426,68566
2020-02-07,228500,-500,219283,75634,125496,-49862,74556,60831,13725,36137
2020-02-06,229000,4000,252885,111489,112502,-1013,101678,97547,4131,-3118
2020-02-05,225000,-1500,211857,65289,163748,-98459,67643,28412,39231,59228
