날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-15,928000,-18000,110775,30594,38361,-7767,22589,38953,-16364,24131
2020-07-14,946000,-19000,91158,26872,33719,-6847,21489,32452,-10963,17810
2020-07-13,965000,21000,117007,26270,22739,3531,45351,23462,21889,-25420
2020-07-10,944000,-3000,128027,36194,45350,-9156,27331,32872,-5541,14697
2020-07-09,947000,2000,130821,45852,38111,7741,32394,57662,-25268,17527
2020-07-08,945000,-17000,132370,32455,34458,-2003,23434,63268,-39834,41837
2020-07-07,962000,-33000,187793,33305,34868,-1563,42039,124897,-82858,84421
2020-07-06,995000,51000,138049,43444,31738,11706,39436,36146,3290,-14996
2020-07-03,944000,-20000,81378,20951,18657,2294,15991,32909,-16918,14624
2020-07-02,964000,71000,220292,40047,28420,11627,139359,107185,32174,-43801
2020-07-01,893000,2000,74232,23738,22025,1713,25407,37667,-12260,10547
2020-06-30,891000,1000,97938,31862,26942,4920,25222,37596,-12374,7454
2020-06-29,890000,-19000,80756,23343,29053,-5710,21937,27121,-5184,10894
2020-06-26,909000,-3000,84137,14391,24190,-9799,32936,40790,-7854,17653
2020-06-25,912000,-31000,88590,16550,40744,-24194,17289,30113,-12824,37018
2020-06-24,943000,23000,91604,18594,24152,-5558,35137,33962,1175,4383
2020-06-23,920000,32000,143448,38722,51102,-12380,41646,25355,16291,-3911
2020-06-22,888000,31000,113368,31134,27299,3835,45770,24350,21420,-25255
2020-06-19,857000,25000,99988,26859,32525,-5666,48909,40391,8518,-2852
2020-06-18,832000,-34000,115343,22763,27382,-4619,29701,69688,-39987,44606
2020-06-17,866000,-9000,113585,29694,35175,-5481,40256,50025,-9769,15250
2020-06-16,875000,65000,149986,51906,44815,7091,63392,42440,20952,-28043
2020-06-15,810000,-14000,152388,55915,49779,6136,39711,45220,-5509,-627
2020-06-12,824000,-1000,107916,42363,30984,11379,36280,40891,-4611,-6768
2020-06-11,825000,3000,131861,56348,56373,-25,41322,43951,-2629,2654
2020-06-10,822000,22000,127949,40581,28608,11973,51039,25947,25092,-37065
2020-06-09,800000,3000,78631,27771,30208,-2437,32321,28804,3517,-1080
2020-06-08,797000,-8000,71804,19999,30106,-10107,27105,26680,425,9682
2020-06-05,805000,5000,70207,28094,28881,-787,23369,12667,10702,-9915
2020-06-04,800000,8000,104491,43476,45730,-2254,34747,27273,7474,-5220
2020-06-03,792000,-18000,120560,45307,63362,-18055,19210,28486,-9276,27331
2020-06-02,810000,-6000,67525,22605,33191,-10586,15341,20873,-5532,16118
