날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-07-17,47100,50,1379349,168801,110461,58340,715114,704400,10714,-69054
2020-07-16,47050,-400,1508846,122057,250019,-127962,694077,727204,-33127,161089
2020-07-15,47450,350,1926106,396912,127718,269194,748329,724211,24118,-293312
2020-07-14,47100,-100,956861,96190,128125,-31935,392688,326405,66283,-34348
2020-07-13,47200,450,2175062,212247,120799,91448,1397157,1032191,364966,-456414
2020-07-10,46750,250,1784038,96768,250654,-153886,1099599,676448,423151,-269265
2020-07-09,46500,0,1886506,332341,146846,185495,724748,882622,-157874,-27621
2020-07-08,46500,-1100,3104265,168899,143993,24906,839553,2226217,-1386664,1361758
2020-07-07,47600,-350,2814307,178383,370503,-192120,1180395,853176,327219,-135099
2020-07-06,47950,1050,2257798,214766,78921,135845,925149,332842,592307,-728152
2020-07-03,46900,250,1457760,79404,109109,-29705,897463,351298,546165,-516460
2020-07-02,46650,550,1461640,48659,221414,-172755,842900,662519,180381,-7626
2020-07-01,46100,-400,1258369,35029,88225,-53196,340751,504933,-164182,217378
2020-06-30,46500,450,2137495,252205,123454,128751,1354647,857465,497182,-625933
2020-06-29,46050,-800,2077760,63767,53459,10308,1208910,1135716,73194,-83502
2020-06-26,46850,950,2740918,318458,308506,9952,940748,1098411,-157663,147711
2020-06-25,45900,-1100,3035356,174781,495156,-320375,724786,1892669,-1167883,1488258
2020-06-24,47000,1000,3154917,369046,279346,89700,1432330,1400747,31583,-121283
2020-06-23,46000,-300,1633036,46894,272198,-225304,495791,517096,-21305,246609
2020-06-22,46300,-700,2413886,137331,712998,-575667,669070,941923,-272853,848520
2020-06-19,47000,1100,2160511,142615,312211,-169596,1230028,868923,361105,-191509
2020-06-18,45900,0,1436184,163612,231631,-68019,389943,565469,-175526,243545
2020-06-17,45900,-150,2446202,313782,176558,137224,901233,1306406,-405173,267949
2020-06-16,46050,1600,1984472,172138,162245,9893,548845,580591,-31746,21853
2020-06-15,44450,-1600,3166662,142633,616322,-473689,519506,765497,-245991,719680
2020-06-12,46050,-1500,3109103,60635,594650,-534015,544065,453810,90255,443760
2020-06-11,47550,-400,3386061,74577,1014164,-939587,1422603,882073,540530,399057
2020-06-10,47950,-50,1672882,135150,291399,-156249,304266,555993,-251727,407976
2020-06-09,48000,200,2692335,320839,446413,-125574,605288,1103450,-498162,623736
2020-06-08,47800,50,3795200,287575,904204,-616629,822165,1448804,-626639,1243268
2020-06-05,47750,850,2293955,322575,341186,-18611,666175,574395,91780,-73169
2020-06-04,46900,700,3805378,453074,257647,195427,1009813,1322864,-313051,117624
2020-06-03,46200,2200,4824403,866502,209837,656665,978272,1274044,-295772,-360893
2020-06-02,44000,50,2228440,153270,932994,-779724,266422,563462,-297040,1076764
2020-06-01,43950,1100,3188899,272968,576460,-303492,2019537,1341824,677713,-374221
2020-05-29,42850,-650,3546245,650029,93510,556519,1806985,3005695,-1198710,642191
2020-05-28,43500,550,3212121,353328,164766,188562,1335017,1588270,-253253,64691
2020-05-27,42950,0,2489476,361923,256022,105901,986889,1607932,-621043,515142
2020-05-26,42950,-150,1773306,110804,236460,-125656,555904,863898,-307994,433650
2020-05-25,43100,750,1966036,68892,548789,-479897,1316192,587471,728721,-248824
2020-05-22,42350,-950,1779284,27249,174185,-146936,525951,933047,-407096,554032
2020-05-21,43300,0,1811715,27218,345654,-318436,881077,823715,57362,261074
2020-05-20,43300,100,1906862,121885,858437,-736552,1087481,368331,719150,17402
2020-05-19,43200,1600,2312820,357889,407645,-49756,941038,328525,612513,-562757
2020-05-18,41600,650,2241226,225994,541853,-315859,1273316,699025,574291,-258432
2020-05-15,40950,300,1319699,64826,210332,-145506,618324,554926,63398,82108
2020-05-14,40650,-400,1230762,91142,230757,-139615,377960,595951,-217991,357606
2020-05-13,41050,200,3016935,477783,404064,73719,1380144,2138950,-758806,685087
2020-05-12,40850,-650,2091230,227184,197292,29892,364796,1389430,-1024634,994742
2020-05-11,41500,-150,1090117,20001,163612,-143611,362684,462828,-100144,243755
2020-05-08,41650,50,1134653,56311,292733,-236422,368935,533411,-164476,400898
2020-05-07,41600,-400,1090970,80778,220423,-139645,309411,598030,-288619,428264
2020-05-06,42000,800,1801667,152571,440868,-288297,1102397,848227,254170,34127
2020-05-04,41200,-1050,2912417,104501,875522,-771021,961525,1487961,-526436,1297457
2020-04-29,42250,-150,1833554,70109,294658,-224549,865793,1088176,-222383,446932
2020-04-28,42400,-350,1336911,58422,205448,-147026,312370,810818,-498448,645474
2020-04-27,42750,250,1160164,95628,262660,-167032,336123,391273,-55150,222182
2020-04-24,42500,-500,1570842,65124,168609,-103485,879789,898442,-18653,122138
2020-04-23,43000,50,1324611,54379,177006,-122627,706313,554391,151922,-29295
2020-04-22,42950,300,1818663,225723,359169,-133446,443650,739500,-295850,429296
2020-04-21,42650,-850,2119935,33652,109432,-75780,469298,967711,-498413,574193
2020-04-20,43500,-550,1775737,124657,330580,-205923,306431,673499,-367068,572991
2020-04-17,44050,1750,3207970,242828,371848,-129020,1263696,874486,389210,-260190
2020-04-16,42300,200,2341232,45995,52846,-6851,1626021,1554329,71692,-64841
2020-04-14,42100,300,1193998,145033,50284,94749,345846,413270,-67424,-27325
2020-04-13,41800,-400,1167757,8554,152725,-144171,366955,388967,-22012,166183
2020-04-10,42200,150,969434,89695,86307,3388,154542,184385,-29843,26455
2020-04-09,42050,350,2145679,65332,299968,-234636,1321258,1118529,202729,31907
2020-04-08,41700,-100,1708879,102150,259710,-157560,921583,563425,358158,-200598
2020-04-07,41800,850,2930364,181169,218938,-37769,1168843,1279140,-110297,148066
2020-04-06,40950,1150,1847567,260029,174340,85689,530240,493930,36310,-121999
2020-04-03,39800,400,1396180,175397,205012,-29615,509410,521795,-12385,42000
2020-04-02,39400,400,2003481,273504,189353,84151,707793,1040378,-332585,248434
2020-04-01,39000,-1100,2688956,77575,320141,-242566,1228664,1342635,-113971,356537
2020-03-31,40100,-350,3287643,331308,445831,-114523,1088543,1818195,-729652,844175
2020-03-30,40450,-650,2807999,523103,263162,259941,477426,1345583,-868157,608216
2020-03-27,41100,350,3423688,166805,237935,-71130,873466,1553427,-679961,751091
2020-03-26,40750,-700,3762796,114168,200408,-86240,1319501,1839080,-519579,605819
2020-03-25,41450,2300,4241958,291652,705201,-413549,992910,1033261,-40351,453900
2020-03-24,39150,3150,4179097,415599,504961,-89362,1252148,1377504,-125356,214718
2020-03-23,36000,-2000,3367606,178201,456489,-278288,1277776,1470076,-192300,470588
2020-03-20,38000,2550,4623584,203042,1054173,-851131,1823895,1697886,126009,725122
2020-03-19,35450,-2550,5640126,690415,575579,114836,1840840,2481673,-640833,525997
2020-03-18,38000,-1650,3745813,323334,203266,120068,981471,2190463,-1208992,1088924
2020-03-17,39650,-1350,4684902,431186,272303,158883,1801235,2863042,-1061807,902924
2020-03-16,41000,-1700,4531444,410881,135146,275735,1558150,3043976,-1485826,1210091
2020-03-13,42700,-400,5773939,696639,572617,124022,1749778,2729744,-979966,855944
2020-03-12,43100,-1250,4624793,554303,1099579,-545276,1994973,2054872,-59899,605175
2020-03-11,44350,-1150,3413664,203555,537258,-333703,1288307,1763328,-475021,808724
2020-03-10,45500,0,5812655,936173,633442,302731,1981127,3760755,-1779628,1476897
2020-03-09,45500,-1950,3515886,581936,460167,121769,474258,1907006,-1432748,1310979
2020-03-06,47450,-1600,3419692,397680,142898,254782,904200,2722449,-1818249,1563467
2020-03-05,49050,850,2588823,114136,467726,-353590,1310484,1176010,134474,219116
2020-03-04,48200,1600,3658066,453933,381740,72193,1698271,1958441,-260170,187977
2020-03-03,46600,600,3308530,419928,412425,7503,895307,1821917,-926610,919107
2020-03-02,46000,450,4067855,654357,353980,300377,1349849,2562526,-1212677,912300
