,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
72,2020-07-27,326500.0,2000.0,603322,165397,117306,48091,119372,96579,22793,-70884,318553,389437,52.79983159904661,-5.292768820396198,64.5487815793225,3.024813664063224
73,2020-07-24,324500.0,-5000.0,907643,222135,260579,-38444,86895,110628,-23733,62177,598613,536436,65.95247250295546,13.152640903908846,59.10209190177195,-5.446689677550545
74,2020-07-23,329500.0,11500.0,1260435,296512,267218,29294,227332,122251,105081,-134375,736591,870966,58.43942765791176,-7.5130448450437015,69.10042961358579,9.99833771181384
75,2020-07-22,318000.0,2000.0,1159298,328006,331059,-3053,99376,138483,-39107,42160,731916,689756,63.13441410232744,4.694986444415683,59.497730523126926,-9.602699090458863
76,2020-07-21,316000.0,6000.0,1676630,353226,351907,1319,178911,381909,-202998,201679,1144493,942814,68.2615126772156,5.127098574888166,56.232681032786004,-3.265049490340921
77,2020-07-20,310000.0,-15000.0,1534422,227665,352866,-125201,73933,316564,-242631,367832,1232824,864992,80.34452060775979,12.083007930544184,56.37249726607152,0.13981623328551507
78,2020-07-17,325000.0,3000.0,1268587,211963,247259,-35296,107789,170174,-62385,97681,948835,851154,74.7946337145186,-5.549886893241194,67.09464940126298,10.722152135191465
79,2020-07-16,322000.0,-15500.0,1941508,333692,529374,-195682,246309,218442,27867,167815,1361507,1193692,70.12626267828925,-4.668371036229345,61.48272373845485,-5.611925662808133
80,2020-07-15,337500.0,-5500.0,1487417,291119,394472,-103353,141543,205951,-64408,167761,1054755,886994,70.91185592204474,0.7855932437554856,59.63317617050229,-1.8495475679525626
81,2020-07-14,343000.0,-9000.0,1212519,193457,314388,-120931,99596,106660,-7064,127995,919466,791471,75.83105914216603,4.91920322012129,65.2749358979117,5.641759727409415
82,2020-07-13,352000.0,-3500.0,1391744,249208,260421,-11213,71295,223682,-152387,163600,1071241,907641,76.97112399981606,1.1400648576500316,65.21608859100525,-0.058847306906457675
83,2020-07-10,355500.0,0.0,2566935,326448,455968,-129520,71858,398995,-327137,456657,2168629,1711972,84.4832066258008,7.512082625984746,66.69323531760641,1.4771467266011626
84,2020-07-09,355500.0,27500.0,2463503,333479,560378,-226899,176507,203305,-26798,253697,1953517,1699820,79.29834061496982,-5.184866010830987,69.00011893632765,2.306883618721244
85,2020-07-08,328000.0,17500.0,1869663,455580,551396,-95816,288579,146677,141902,-46086,1125504,1171590,60.19822823685338,-19.100112378116435,62.66316443123707,-6.336954505090581
86,2020-07-07,310500.0,10000.0,1552820,388438,528041,-139603,293228,100400,192828,-53225,871154,924379,56.10141548923894,-4.096812747614443,59.52905037287001,-3.134114058367061
87,2020-07-06,300500.0,6500.0,1344851,339938,337650,2288,100988,190409,-89421,87133,903925,816792,67.21376568854096,11.112350199302021,60.734757976905996,1.205707604035986
88,2020-07-03,294000.0,8500.0,1604493,467209,452410,14799,195454,75486,119968,-134767,941830,1076597,58.699539356045804,-8.514226332495156,67.09889042831598,6.364132451409986
89,2020-07-02,285500.0,16000.0,1378545,448333,297662,150671,340691,108730,231961,-382632,589521,972153,42.76400117515206,-15.935538180893744,70.52022240840886,3.421331980092873
90,2020-07-01,269500.0,2000.0,578023,187839,200604,-12765,119279,52860,66419,-53654,270905,324559,46.86751219242141,4.103511017269348,56.149841788302545,-14.37038062010631
