,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
45,2020-09-03,42700.0,500.0,1405908,435398,450181,-14783,503444,476600,26844,-12061,467066,479127,33.221661730355045,3.125837840842454,34.07954147782074,-7.505352292434928
46,2020-09-02,42200.0,-950.0,1776692,503508,642517,-139009,208501,488904,-280403,419412,1064683,645271,59.92501795471584,26.703356224360796,36.31867538098894,2.2391339031682023
47,2020-09-01,43150.0,700.0,1787286,699961,718034,-18073,489801,547508,-57707,75780,597524,521744,33.431918562557975,-26.493099392157866,29.191970395336842,-7.1267049856521005
48,2020-08-31,42450.0,-300.0,2765135,1213994,700132,513862,476026,1013895,-537869,24007,1075115,1051108,38.881103454261726,5.4491848917037515,38.01289991266249,8.820929517325649
49,2020-08-28,42750.0,550.0,2038560,703846,514323,189523,291139,320768,-29629,-159894,1043575,1203469,51.191772623812895,12.310669169551169,59.03525037281218,21.02235046014969
50,2020-08-27,42200.0,-1000.0,1517260,435376,604341,-168965,432813,297436,135377,33588,649071,615483,42.77915452855806,-8.412618095254835,40.56542715157587,-18.46982322123631
51,2020-08-26,43200.0,200.0,1613088,504171,644421,-140250,394152,376275,17877,122373,714765,592392,44.310353805868004,1.5311992773099448,36.724096887460576,-3.8413302641152924
52,2020-08-25,43000.0,1450.0,2755909,1023376,754431,268945,400313,582125,-181812,-87133,1332220,1419353,48.34049310046159,4.030139294593589,51.50217224153628,14.778075354075703
53,2020-08-24,41550.0,800.0,1804120,540771,458792,81979,671507,738501,-66994,-14985,591842,606827,32.80502405604949,-15.535469044412103,33.635622907567125,-17.866549333969154
54,2020-08-21,40750.0,500.0,1815543,533752,617598,-83846,660158,443201,216957,-133111,621633,754744,34.23950851067697,1.43448445462748,41.57125444013168,7.935631532564557
55,2020-08-20,40250.0,-2050.0,2611942,556318,755426,-199108,783927,467375,316552,-117444,1271697,1389141,48.68779628337842,14.448287772701448,53.18422078285047,11.612966342718785
56,2020-08-19,42300.0,-400.0,2489110,583620,500655,82965,719004,1200386,-481382,398417,1186486,788069,47.66707779085697,-1.0207184925214463,31.66067389548875,-21.523546887361718
57,2020-08-18,42700.0,-1700.0,1896768,654489,550531,103958,584901,413733,171168,-275126,657378,932504,34.657796841785604,-13.009280949071368,49.16278638188751,17.502112486398758
58,2020-08-14,44400.0,-500.0,1557534,641638,408921,232717,262312,388421,-126109,-106608,653584,760192,41.962743670443146,7.304946828657542,48.807409661683145,-0.3553767202043616
59,2020-08-13,44900.0,-350.0,2245671,654340,773127,-118787,696845,687140,9705,109082,894486,785404,39.83156927261384,-2.131174397829305,34.97413467956793,-13.833274982115213
60,2020-08-12,45250.0,-1950.0,2734266,823684,731713,91971,432065,855874,-423809,331838,1478517,1146679,54.073634386705606,14.242065114091766,41.93736088588309,6.963226206315156
61,2020-08-11,47200.0,850.0,3721633,1002963,1006824,-3861,654226,677847,-23621,27482,2064444,2036962,55.47145567550589,1.3978212888002801,54.733016393610015,12.795655507726927
62,2020-08-10,46350.0,4100.0,6774254,1960266,1926981,33285,1053606,336519,717087,-750372,3760382,4510754,55.50990559255676,0.03844991705087608,66.58672674511466,11.853710351504645
