,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
30,2020-09-24,84300.0,700.0,6401560,2892057,1401362,1490695,1966165,1044117,922048,-2412743,1543338,3956081,24.10877973493961,-17.349282977891328,61.79870219134086,20.295624448543578
31,2020-09-23,83600.0,2300.0,4439085,1883651,1423522,460129,1246427,684816,561611,-1021740,1309007,2330747,29.48821660319638,5.3794368682567715,52.50512211412938,-9.29358007721148
32,2020-09-22,81300.0,-3200.0,4139983,1143437,1467614,-324177,1142568,1129281,13287,310890,1853978,1543088,44.782261183198095,15.294044580001714,37.2728100574326,-15.232312056696777
33,2020-09-21,84500.0,800.0,4102947,1475177,1004854,470323,1784734,508095,1276639,-1746962,843036,2589998,20.547084814890372,-24.235176368307723,63.12530968594038,25.85249962850778
34,2020-09-18,83700.0,1500.0,5199334,1571886,873691,698195,2865150,882201,1982949,-2681144,762298,3443442,14.661454717084919,-5.885630097805453,66.22852080670332,3.1032111207629356
35,2020-09-17,82200.0,700.0,4055050,1033519,1247154,-213635,2187501,529948,1657553,-1443918,834030,2277948,20.567687204843345,5.906232487758427,56.17558353164572,-10.052937275057594
36,2020-09-16,81500.0,-400.0,3119110,968458,797490,170968,997458,698841,298617,-469585,1153194,1622779,36.97189262321624,16.404205418372896,52.026988467864236,-4.148595063781485
37,2020-09-15,81900.0,1900.0,5899410,1809560,1024674,784886,2416319,748338,1667981,-2452867,1673531,4126398,28.36776898028786,-8.604123642928382,69.94594374691707,17.91895527905283
38,2020-09-14,80000.0,1600.0,4099644,1249606,740826,508780,1644004,648575,995429,-1504209,1206034,2710243,29.418017759590832,1.0502487793029722,66.1092280207745,-3.8367157261425717
39,2020-09-11,78400.0,1800.0,2831262,682444,684445,-2001,1557025,540123,1016902,-1014901,591793,1606694,20.90209242380253,-8.515925335788303,56.74833342869717,-9.360894592077322
40,2020-09-10,76600.0,-700.0,3541520,759141,1745801,-986660,773784,906275,-132491,1119151,2008595,889444,56.71561928211616,35.81352685831363,25.11475298741783,-31.633580441279342
41,2020-09-09,77300.0,-2100.0,3918435,678129,1439305,-761176,1518502,1051431,467071,294105,1721804,1427699,43.94111424586601,-12.774505036250147,36.43543914853762,11.320686161119788
42,2020-09-08,79400.0,1000.0,3380355,1112603,845831,266772,925298,571655,353643,-620415,1342454,1962869,39.71340288224166,-4.227711363624351,58.066948589719125,21.631509441181507
43,2020-09-07,78400.0,-300.0,2786930,788320,912007,-123687,713364,913904,-200540,324227,1285246,961019,46.1169100049158,6.403507122674142,34.4830691836537,-23.583879406065428
44,2020-09-04,78700.0,0.0,4582566,1682493,1288384,394109,1275675,1318253,-42578,-351531,1624398,1975929,35.44734543921462,-10.66956456570118,43.1183969854444,8.635327801790702
45,2020-09-03,78700.0,3200.0,7002529,2886190,1400946,1485244,1865384,1886912,-21528,-1463716,2250955,3714671,32.14488651171598,-3.302458927498641,53.04756324465061,9.929166259206212
46,2020-09-02,75500.0,300.0,2369360,620642,712435,-91793,462350,947297,-484947,576740,1286368,709628,54.29179187628726,22.146905364571282,29.95019752169362,-23.09736572295699
47,2020-09-01,75200.0,100.0,2538676,633807,1061456,-427649,728655,812720,-84065,511714,1176214,664500,46.331788696155,-7.9600031801322615,26.175061331182082,-3.775136190511539
48,2020-08-31,75100.0,-2700.0,5113128,1392527,1709456,-316929,991357,2337379,-1346022,1662951,2729244,1066293,53.37718907095618,7.045400374801176,20.85402516815538,-5.321036163026701
49,2020-08-28,77800.0,-1300.0,2511956,795643,876101,-80458,467439,636820,-169381,249839,1248874,999035,49.71719249859472,-3.6599965723614574,39.77119822162491,18.917173053469526
50,2020-08-27,79100.0,300.0,4223450,1416227,1027199,389028,1486378,707375,779003,-1168031,1320845,2488876,31.274076880275604,-18.443115618319116,58.929926955451116,19.15872873382621
51,2020-08-26,78800.0,1800.0,4741965,2004807,986044,1018763,1283610,552272,731338,-1750101,1453548,3203649,30.65286226279612,-0.6212146174794846,67.5595243743891,8.629597418937983
52,2020-08-25,77000.0,1500.0,3473488,926333,962212,-35879,935655,697395,238260,-202381,1611500,1813881,46.39428724095204,15.74142497815592,52.22073604399957,-15.338788330389526
53,2020-08-24,75500.0,1000.0,4298619,1179087,1106095,72992,775309,834778,-59469,-13523,2344223,2357746,54.53432835057026,8.140041109618224,54.848917757075,2.6281817130754277
54,2020-08-21,74500.0,2700.0,7700029,1585450,1516250,69200,2184974,1178752,1006222,-1075422,3929605,5005027,51.03363896421689,-3.500689386353372,65.00010584375721,10.151188086682211
55,2020-08-20,71800.0,-3200.0,7260223,1316369,1747643,-431274,962932,1749031,-786099,1217373,4980922,3763549,68.60563373879837,17.571994774581484,51.83792563947416,-13.162180204283054
56,2020-08-19,75000.0,-3100.0,8028305,724314,2103079,-1378765,933385,3568643,-2635258,4014023,6370606,2356583,79.35181834770852,10.746184608910141,29.35343139056127,-22.48449424891289
57,2020-08-18,78100.0,-2100.0,4946279,927626,1191305,-263679,883231,1679333,-796102,1059781,3135422,2075641,63.389509568708114,-15.962308779000402,41.96368623767482,12.610254847113552
58,2020-08-14,80200.0,-500.0,2589552,738473,910574,-172101,176227,600851,-424624,596725,1674852,1078127,64.6772878088565,1.2877782401483913,41.63372660599208,-0.32995963168274045
59,2020-08-13,80700.0,-300.0,4049387,1245103,1428022,-182919,560337,1066619,-506282,689201,2243947,1554746,55.4144861926015,-9.262801616255004,38.394601454491756,-3.2391251515003248
60,2020-08-12,81000.0,-300.0,3595828,875310,1314148,-438838,303556,1087173,-783617,1222455,2416962,1194507,67.21572889470798,11.801242702106478,33.2192474167285,-5.175354037763256
