,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
75,2020-07-22,211000.0,-6000.0,386754,128134,152083,-23949,51223,107392,-56169,80118,207397,127279,53.62504330918362,10.418840909957936,32.90954973962778,5.229485603847635
76,2020-07-21,217000.0,-7000.0,558469,185694,169231,16463,83320,232430,-149110,132647,289455,156808,51.83009262823899,-1.7949506809446305,28.078192343711112,-4.831357395916665
77,2020-07-20,224000.0,3500.0,434885,216765,147001,69764,53505,76373,-22868,-46896,164615,211511,37.8525357278361,-13.977556900402888,48.63607620405395,20.557883860342837
78,2020-07-17,220500.0,7500.0,436200,172367,121609,50758,83546,75428,8118,-58876,180287,239163,41.331270059605686,3.478734331769587,54.828748280605225,6.1926720765512755
79,2020-07-16,213000.0,-2500.0,402205,159094,140213,18881,92572,107736,-15164,-3717,150539,154256,37.42842580276227,-3.902844256843416,38.35258139505973,-16.476166885545496
80,2020-07-15,215500.0,5500.0,815163,335446,175035,160411,162755,194663,-31908,-128503,316962,445465,38.88326629152697,1.4548404887647024,54.64735273804134,16.294771342981612
81,2020-07-14,210000.0,5500.0,549007,161253,143429,17824,140606,148686,-8080,-9744,247148,256892,45.01727664674585,6.1340103552188765,46.792117404696114,-7.855235333345227
82,2020-07-13,204500.0,12000.0,416475,194764,81503,113261,65148,31157,33991,-147252,156563,303815,37.59241250975449,-7.42486413699136,72.94915661204155,26.157039207345434
83,2020-07-10,192500.0,-5000.0,280706,77700,139516,-61816,32042,65319,-33277,95093,170964,75871,60.90500381181735,23.312591302062863,27.028634941896502,-45.92052167014505
84,2020-07-09,197500.0,-1500.0,299020,151118,132451,18667,42087,83721,-41634,22967,105815,82848,35.38726506588188,-25.517738745935475,27.706507925891245,0.6778729839947424
85,2020-07-08,199000.0,-2000.0,271449,114649,84475,30174,69859,134343,-64484,34310,86941,52631,32.02848417198074,-3.358780893901134,19.38890915052183,-8.317598775369415
86,2020-07-07,201000.0,-3500.0,352141,106981,93407,13574,101433,144472,-43039,29465,143727,114262,40.81518482653255,8.786700654551808,32.447797899136994,13.058888748615164
87,2020-07-06,204500.0,9000.0,336074,151800,66611,85189,41736,31177,10559,-95748,142538,238286,42.41268292102335,1.5974980944907955,70.902836875212,38.45503897607501
88,2020-07-03,195500.0,1000.0,165056,80201,60401,19800,14395,47238,-32843,13043,70460,57417,42.68854207056999,0.2758591495466405,34.78637553315239,-36.116461342059615
89,2020-07-02,194500.0,500.0,253093,97881,58862,39019,88406,130853,-42447,3428,66806,63378,26.39583078157041,-16.292711288999577,25.04138794830359,-9.744987584848797
90,2020-07-01,194000.0,2000.0,173150,75583,54982,20601,30797,33863,-3066,-17535,66770,84305,38.5619405140052,12.16610973243479,48.68899797863124,23.64761003032765
91,2020-06-30,192000.0,0.0,253317,90653,57959,32694,81282,115078,-33796,1102,81382,80280,32.12654500092769,-6.435395513077509,31.69151695306671,-16.997481025564532
92,2020-06-29,192000.0,-6500.0,212889,65095,90757,-25662,21117,48147,-27030,52692,126677,73985,59.50377896462476,27.377233963697066,34.75285242544236,3.061335472375653
93,2020-06-26,198500.0,4500.0,295836,90617,94752,-4135,57234,62620,-5386,9521,147985,138464,50.02264768317581,-9.481131281448945,46.80431049635609,12.051458070913725
94,2020-06-25,194000.0,-11000.0,392726,82161,176895,-94734,56654,82977,-26323,121057,253911,132854,64.65347341403421,14.630825730858398,33.828674444778294,-12.975636051577794
95,2020-06-24,205000.0,12000.0,734730,231189,136907,94282,112287,158637,-46350,-47932,391254,439186,53.25139847290842,-11.40207494112579,59.77515549929906,25.946481054520767
96,2020-06-23,193000.0,9000.0,579311,219641,131474,88167,101926,176962,-75036,-13131,257744,270875,44.49147349178593,-8.759924981122488,46.75813164258921,-13.017023856709848
97,2020-06-22,184000.0,-1500.0,204828,51990,86831,-34841,45559,68598,-23039,57880,107279,49399,52.37516355185814,7.883690060072205,24.117308180522194,-22.64082346206702
98,2020-06-19,185500.0,-2500.0,319737,88171,78068,10103,104453,199517,-95064,84961,127113,42152,39.75548654050047,-12.619677011357666,13.183335053497093,-10.933973127025101
99,2020-06-18,188000.0,-2000.0,282466,82586,91454,-8868,87837,122671,-34834,43702,112043,68341,39.66601290066769,-0.08947363983278223,24.194416319132213,11.01108126563512
100,2020-06-17,190000.0,-5000.0,316584,73831,121109,-47278,113264,126545,-13281,60559,129489,68930,40.90194071715564,1.2359278164879512,21.77305233366184,-2.4213639854703715
101,2020-06-16,195000.0,8000.0,322656,140129,98743,41386,50963,67507,-16544,-24842,131564,156406,40.77531488644253,-0.12662583071310962,48.47453634830903,26.70148401464719
102,2020-06-15,187000.0,-19000.0,594810,115344,260292,-144948,56807,196078,-139271,284219,422659,138440,71.0578167818295,30.28250189538697,23.274659134849784,-25.199877213459246
103,2020-06-12,206000.0,0.0,440380,228164,185428,42736,63719,109177,-45458,2722,148497,145775,33.72019619419592,-37.33762058763358,33.1020936463963,9.827434511546514
104,2020-06-11,206000.0,-5000.0,624141,104762,338387,-233625,317915,209683,108232,125393,201464,76071,32.278603712943074,-1.4415924812528473,12.188111340226007,-20.91398230617029
105,2020-06-10,211000.0,-3500.0,338548,96015,79303,16712,91587,201112,-109525,92813,150946,58133,44.58629204721339,12.307688334270317,17.171272611269302,4.983161271043295
106,2020-06-09,214500.0,-3000.0,244881,97044,123684,-26640,49108,59233,-10125,36765,98729,61964,40.31713362817042,-4.269158419042974,25.3037189492039,8.1324463379346
107,2020-06-08,217500.0,-1500.0,285589,111222,131162,-19940,90387,75805,14582,5358,83980,78622,29.405894484731554,-10.911239143438863,27.529771804936466,2.226052855732565
108,2020-06-05,219000.0,1500.0,287283,140145,128618,11527,58331,73487,-15156,3629,88807,85178,30.912723690576886,1.5068292058453316,29.649509368810545,2.1197375638740787
109,2020-06-04,217500.0,-6500.0,408294,155367,163677,-8310,114394,125633,-11239,19549,138533,118984,33.92971731154511,3.0169936209682255,29.141745898788617,-0.5077634700219278
110,2020-06-03,224000.0,10000.0,515118,295176,148522,146654,102818,129716,-26898,-119756,117124,236880,22.737314557052947,-11.192402754492164,45.98558000302843,16.843834104239814
111,2020-06-02,214000.0,8000.0,430198,179150,113790,65360,121460,127397,-5937,-59423,129588,189011,30.122873653526984,7.3855590964740365,43.93581560118829,-2.049764401840143
112,2020-06-01,206000.0,8000.0,260640,100438,59733,40705,66922,47236,19686,-60391,93280,153671,35.78882750153468,5.6659538480077,58.9591006752609,15.02328507407261
113,2020-05-29,198000.0,7500.0,389868,102178,67386,34792,219901,178999,40902,-75694,67789,143483,17.387679932695168,-18.401147568839516,36.80296921009162,-22.15613146516928
114,2020-05-28,190500.0,-2500.0,287260,83555,92326,-8771,141672,136844,4828,3943,62033,58090,21.594722550999094,4.207042618303927,20.22209844739957,-16.580870762692047
115,2020-05-27,193000.0,-2000.0,285130,80497,87045,-6548,125833,142180,-16347,22895,78800,55905,27.636516676603655,6.041794125604561,19.606846000070142,-0.6152524473294285
116,2020-05-26,195000.0,8500.0,353343,132434,58319,74115,80678,102937,-22259,-51856,140231,192087,39.686933093339896,12.05041641673624,54.362758000016974,34.75591199994683
117,2020-05-25,186500.0,2500.0,166801,68592,71032,-2440,58500,32963,25537,-23097,39709,62806,23.806212192972463,-15.880720900367432,37.65325147930768,-16.709506520709297
118,2020-05-22,184000.0,-3000.0,255149,51571,94667,-43096,147562,93002,54560,-11464,56016,67480,21.954230665219146,-1.851981527753317,26.44729158256548,-11.205959896742197
119,2020-05-21,187000.0,2000.0,288325,74002,93178,-19176,119824,111270,8554,10622,94499,83877,32.775166912338506,10.82093624711936,29.091129801439347,2.643838218873867
120,2020-05-20,185000.0,-1500.0,251354,100983,73793,27190,75615,94368,-18753,-8437,74756,83193,29.741321005434568,-3.033845906903938,33.097941548572926,4.006811747133579
121,2020-05-19,186500.0,13500.0,632454,294433,72741,221692,145222,131480,13742,-235434,192799,428233,30.484272373959215,0.7429513685246469,67.70974647958586,34.611804931012934
122,2020-05-18,173000.0,500.0,224848,84109,66981,17128,89721,109860,-20139,3011,51018,48007,22.689995018857186,-7.794277355102029,21.35086814203373,-46.35887833755213
123,2020-05-15,172500.0,3000.0,211529,74735,59876,14859,97753,71364,26389,-41248,39041,80289,18.45657096662869,-4.2334240522284965,37.95649769062398,16.605629548590255
