,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
53,2020-08-24,48600.0,-50.0,1425077,70524,144687,-74163,322932,471765,-148833,222996,1031621,808625,72.39054451092818,8.352225760655202,56.74254794653201,8.922497726349377
54,2020-08-21,48650.0,400.0,2507784,311641,530920,-219279,540611,854959,-314348,533627,1655532,1121905,66.015733412447,-6.3748110984811746,44.736907165848415,-12.005640780683592
55,2020-08-20,48250.0,-1850.0,3748473,137572,434383,-296811,325290,983854,-658564,955375,3285611,2330236,87.6519852217156,21.6362518092686,62.164940230328455,17.42803306448004
56,2020-08-19,50100.0,-100.0,2154478,66920,818565,-751645,551018,593382,-42364,794009,1536540,742531,71.31843537042384,-16.333549851291764,34.46454315151976,-27.70039707880869
57,2020-08-18,50200.0,-400.0,2646982,127516,261253,-133737,616463,801003,-184540,318277,1903003,1584726,71.89331094809107,0.5748755776672283,59.86916420285442,25.404621051334658
58,2020-08-14,50600.0,-100.0,1467168,36323,331479,-295156,393937,300678,93259,201897,1036908,835011,70.67411502977164,-1.2191959183194285,56.913114244585486,-2.9560499582689346
59,2020-08-13,50700.0,0.0,1536456,49028,297952,-248924,323596,304640,18956,229968,1163832,933864,75.74782486449335,5.073709834721711,60.780393320732905,3.867279076147419
60,2020-08-12,50700.0,400.0,1278718,149899,256435,-106536,194376,132410,61966,44570,934443,889873,73.07655010721676,-2.671274757276592,69.59102788886995,8.81063456813704
61,2020-08-11,50300.0,200.0,2104642,373925,200780,173145,335011,669567,-334556,161411,1395706,1234295,66.31560141819844,-6.760948689018321,58.646316095563996,-10.944711793305949
62,2020-08-10,50100.0,100.0,1581887,138698,134694,4004,198996,614614,-415618,411614,1244193,832579,78.65245747641899,12.336856058220548,52.63201480257439,-6.014301292989607
63,2020-08-07,50000.0,-500.0,1788158,44187,154083,-109896,339193,905301,-566108,676004,1404778,728774,78.56006012891478,-0.09239734750420325,40.75557081644911,-11.876443986125281
64,2020-08-06,50500.0,550.0,1433270,91694,109090,-17396,309851,264926,44925,-27529,1031725,1059254,71.9839946416237,-6.576065487291089,73.90470741730448,33.14913660085537
65,2020-08-05,49950.0,-50.0,1466359,28005,293532,-265527,152541,474332,-321791,587318,1285813,698495,87.68746261999961,15.703467978375912,47.63465154167568,-26.2700558756288
66,2020-08-04,50000.0,950.0,1809664,63231,612224,-548993,693448,372593,320855,228138,1052985,824847,58.186768372471356,-29.50069424752825,45.580118740274436,-2.054532801401244
67,2020-08-03,49050.0,-450.0,1966185,88894,229049,-140155,516877,921290,-404413,544568,1360414,815846,69.19053903879848,11.00377066632712,41.49385739388715,-4.086261346387289
68,2020-07-31,49500.0,-1100.0,2148985,138608,72679,65929,467232,1283718,-816486,750557,1543145,792588,71.80808614299309,2.617547104194614,36.88196986018981,-4.611887533697335
69,2020-07-30,50600.0,400.0,1535279,116978,70256,46722,540743,372812,167931,-214653,877558,1092211,57.15951302662252,-14.64857311637057,71.14088058261723,34.258910722427416
70,2020-07-29,50200.0,700.0,2892867,328876,216374,112502,941984,629122,312862,-425364,1622007,2047371,56.069186727215595,-1.0903262994069252,70.77307736581045,-0.3678032168067773
71,2020-07-28,49500.0,2000.0,6280763,1334659,238494,1096165,3308399,2046226,1262173,-2358338,1637705,3996043,26.074937073728144,-29.99424965348745,63.623527905765584,-7.149549460044867
72,2020-07-27,47500.0,350.0,2146180,552602,355216,197386,809395,763928,45467,-242853,784183,1027036,36.53854755891864,10.463610485190493,47.854140845595424,-15.76938706017016
73,2020-07-24,47150.0,100.0,1043225,128274,318832,-190558,353229,235541,117688,72870,561722,488852,53.84476023868293,17.306212679764293,46.859689903903764,-0.9944509416916603
74,2020-07-23,47050.0,-200.0,1042936,57424,301830,-244406,437364,173626,263738,-19332,548148,567480,52.55816272522954,-1.286597513453387,54.411775986254185,7.552086082350421
75,2020-07-22,47250.0,-450.0,1385314,60148,465102,-404954,569492,448881,120611,284343,755674,471331,54.54893258856836,1.9907698633388193,34.023405523946195,-20.38837046230799
76,2020-07-21,47700.0,750.0,2250059,211860,185552,26308,1513920,813302,700618,-726926,524279,1251205,23.30067789333524,-31.248254695233122,55.60765295487807,21.584247430931875
77,2020-07-20,46950.0,-150.0,1056239,132595,151675,-19080,370751,461829,-91078,110158,552893,442735,52.34544454427454,29.0447666509393,41.916176168461874,-13.691476786416196
78,2020-07-17,47100.0,50.0,1379349,168801,110461,58340,715114,704400,10714,-69054,495434,564488,35.91795839921586,-16.42748614505868,40.92423309836742,-0.9919430700944574
79,2020-07-16,47050.0,-400.0,1508846,122057,250019,-127962,694077,727204,-33127,161089,692712,531623,45.91005311343901,9.99209471422315,35.23374817575816,-5.690484922609258
80,2020-07-15,47450.0,350.0,1926106,396912,127718,269194,748329,724211,24118,-293312,780865,1074177,40.54112286655044,-5.368930246888574,55.7693605647872,20.53561238902904
