,Date,Title
2551,2020-04-24 10:39:00,"[컨콜]기아차 ""올 현금 유동성 10조원 이상 확보"""
2552,2020-04-24 10:49:00,"""미국·유럽 코로나19에도 해외 부품 수급 걱정 없어 ""-기아자동차 컨..."
2553,2020-04-24 10:49:00,"""미국·유럽 코로나19에도 해외 부품 수급 걱정 없어 ""-기아자동차 컨..."
2554,2020-04-24 10:48:00,"[컨콜]기아차 ""코로나19로 미국·유럽 생산차질 8만8000대"""
2555,2020-04-24 10:41:00,"[컨콜]기아차 ""올해 배당 축소 계획 없다"""
2556,2020-04-24 10:41:00,"[컨콜]기아차 ""올해 배당 축소 계획 없다"""
2557,2020-04-24 10:22:00,"[속보] 기아차, 1분기 영업익 25.2% ↓…""2분기 수요 절벽 직..."
2558,2020-04-24 10:13:00,"기아차, 1·4분기 영업이익 4,445억원···전년比 25.2%↓"
2559,2020-04-24 10:39:00,"[컨콜]기아차 ""올 현금 유동성 10조원 이상 확보"""
2560,2020-04-24 10:38:00,"""현금 유동성 10조 이상 확보 예정 ""-기아자동차 컨콜"
2561,2020-04-24 10:35:00,"[컨콜]기아차 ""북미 시장에 쏘렌토 9월 양산… 카니발은 내년 출시"""
2562,2020-04-24 10:30:00,"""신형 쏘렌토, 미국 수출 9월 예정 ""-기아자동차 컨콜"
2563,2020-04-24 10:32:00,"[공시]기아차, 1·4분기 영업익 4444억…전년比 25.2%↓"
2564,2020-04-24 10:29:00,"기아차, 1분기 영업익 4444억…전년비 25.2%↓"
2565,2020-04-24 10:19:00,"[컨콜]기아차 ""2분기부터 실적 악화 본격화 전망"""
2566,2020-04-24 10:19:00,"[컨콜]기아차 ""2분기부터 실적 악화 본격화 전망"""
2567,2020-04-24 10:22:00,"[속보] 기아차, 1분기 영업익 25.2% ↓…""2분기 수요 절벽 직면..."
2568,2020-04-24 10:13:00,"기아차, 1·4분기 영업이익 4,445억원···전년比 25.2%↓"
2569,2020-04-24 10:19:00,"[컨콜]기아차, 1Q 글로벌판매 64만8685대… 전년비 1.9%↓"
2570,2020-04-24 10:19:00,"[컨콜]기아차, 1Q 글로벌판매 64만8685대… 전년비 1.9%↓"
2571,2020-04-24 10:11:00,"기아차, 1분기 영업익 4445억원…""2분기 '수요절벽' 본격화""(상보..."
2572,2020-04-24 10:11:00,"기아차, 1분기 영업익 4445억원…""2분기 '수요절벽' 본격화""(상보..."
2573,2020-04-24 10:09:00,"기아차, 1분기 영업익 전년比 25.2%↓…통상임금 환입 효과(상보)"
2574,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2575,2020-04-24 10:07:00,"기아차, 1분기 매출 14조5669억원…전년대비 17.1% 증가(2보)"
2576,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2577,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2578,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2579,2020-04-24 10:05:00,"[속보]기아차, 1Q 당기순익 2660억… 전년比 59%↓"
2580,2020-04-24 10:05:00,"[속보]기아차, 1Q 당기순익 2660억… 전년比 59%↓"
2581,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2582,2020-04-24 10:06:00,"기아차 1분기 매출 17.1%↑, 영업이익 25.2%↓"
2583,2020-04-24 10:05:00,"[속보]기아차, 1Q 당기순익 2660억… 전년比 59%↓"
2584,2020-04-24 10:05:00,"[속보]기아차, 1Q 당기순익 2660억… 전년比 59%↓"
2585,2020-04-24 10:05:00,"[속보]기아차, 1Q 당기순익 2660억… 전년比 59%↓"
2586,2020-04-23 18:21:00,"코로나19 여파, 기아차 광주공장 휴업"
2587,2020-04-23 18:02:00,수출길 막힌 기아차 소하리 광주 공장 휴업 돌입
2588,2020-04-23 17:44:00,코로나 여파..기아차 소하리·광주공장 휴무 결정
2589,2020-04-23 17:36:00,기아차 광주 2공장도 5월 셧다운 확정…다음달 8일까지 휴무 합의
2590,2020-04-23 17:28:00,"확 좁아진 수출길…기아차, 광주2공장도 멈춘다"
2591,2020-04-23 16:45:00,"수출길 막힌 기아차, 소하리·광주공장 또 중단"
2592,2020-04-23 14:00:00,"기아차 美 조지아공장 가동중단 연장, 5월 4일 재개"
2593,2020-04-23 11:29:00,"코로나에 수출 막힌 기아차, 소하리공장 불 끈다"
2594,2020-04-23 11:17:00,"'수출길 스톱' 기아차, 소하리공장 다음달 연쇄 휴업…현대차도 '불안..."
2595,2020-04-23 10:48:00,코로나에 수출길 막힌 기아차 소하리공장 8일간 휴무
2596,2020-04-23 10:13:00,"기아차, 5월에 소하리 공장 연달아 멈춘다"
2597,2020-04-23 10:04:00,"기아차, 소하리공장 다음달 절반은 문 닫는다"
2598,2020-04-23 09:26:00,"[단독]기아차, 소하리공장 5월 릴레이 셧다운"
2599,2020-04-23 12:51:00,"기아차, 올 하반기 4인승 카니발 출시"
2600,2020-04-23 10:16:00,전 세계 車공장 70% 멈춰섰지만...현대·기아차 가동률은 '최고'
2601,2020-04-23 10:15:00,세계 자동차 공장 중단비율 71%.. 현대·기아차 35.3%
