,Date,Title
59,2020-10-30 10:36:00,"동원F&B 만두, LG전자 광파오븐이 알아서 구워준다"
60,2020-10-30 11:31:00,만두 넣기만하면 오븐이 알아서 조리…동원F&B-LG전자 맞손
61,2020-10-30 10:44:00,LG전자-동원F&B 광파오븐 조리법 함께 찾는다
62,2020-10-30 10:01:00,"LG전자-동원F&B, 최적의 조리법 찾는다"
63,2020-10-30 10:01:00,"LG전자-동원F&B, 최적의 조리법 찾는다"
64,2020-10-30 10:00:00,"LG전자, 동원F&B와 업무협약…광파오븐 활용한 간편식 확대"
65,2020-10-30 10:00:00,"LG전자, 동원F&B와 업무협약…광파오븐 활용한 간편식 확대"
66,2020-10-30 10:15:00,"LG전자, 동원F&B와 최적의 조리법 찾는다···업무협약 체결"
67,2020-10-30 10:04:00,"LG전자·동원F&B, '간편식 기능 다양화'위해 업무협약 체결"
68,2020-10-29 14:46:00,LG전자 시그니처키친 온택트 요리수업
69,2020-10-29 10:01:00,"LG전자, 시그니처 키친 스위트 온택트 마케팅 진행"
70,2020-10-29 10:01:00,"LG전자, 시그니처 키친 스위트 온택트 마케팅 진행"
71,2020-10-29 10:01:00,"LG전자, 시그니처 키친 스위트 온택트 마케팅 진행"
72,2020-10-29 10:00:00,"LG전자, 시그니처 키친 스위트 논현 쇼룸에서 온택트 요리 수업"
73,2020-10-29 14:02:00,"LG전자, '클로이 서브봇' 의료기관에 잇따라 공급"
74,2020-10-29 11:01:00,"LG전자, 의료기관에 클로이 서브봇 공급"
75,2020-10-29 14:00:00,"다날, LG전자와 전략적 제휴…'LG페이 휴대폰결제' 서비스 오픈"
76,2020-10-29 10:56:00,"다날, LG전자와 전략적 제휴…LG페이 휴대폰결제 서비스 출시"
77,2020-10-29 09:26:00,"다날, LG전자와 전략적 제휴 맺고 LG페이 휴대폰결제 서비스 출시"
78,2020-10-29 09:10:00,"""LG전자, 원화강세는 주가 상승 요인""-KB증권"
79,2020-10-28 17:42:00,LG전자 연간 영업익 첫 3조 넘어서나
80,2020-10-28 17:40:00,포스코·LG전자·KT&G…내년 날개펼칠 저평가株
81,2020-10-28 17:35:00,"[사진] LG전자, 기계硏과 제조장비 핵심기술 공동 개발"
82,2020-10-28 15:56:00,"LG전자-한국기계연구원, '소·부·장' 핵심기술 공동개발"
83,2020-10-28 10:00:00,"LG전자-한국기계연구원, 소재부품장비 핵심기술 공동개발"
84,2020-10-28 10:00:00,"LG전자-한국기계연구원, 소재부품장비 핵심기술 공동개발"
85,2020-10-28 15:50:00,"LG전자, KPGA 'LG 시그니처 플레이어스 챔피언십' 주최"
86,2020-10-28 15:01:00,"LG전자, 올해 마지막 KPGA `LG 시그니처 플레이어스 챔피언십`..."
87,2020-10-28 15:01:00,"LG전자, 올해 마지막 KPGA `LG 시그니처 플레이어스 챔피언십`..."
88,2020-10-28 15:01:00,"LG전자, 올해 마지막 KPGA `LG 시그니처 플레이어스 챔피언십`..."
89,2020-10-28 15:16:00,"LG전자-기계연, '소부장' 핵심기술 공동개발"
90,2020-10-28 14:43:00,"칼 간 LG전자, 한국기계연구원과 소부장 핵심기술 공동개발"
91,2020-10-28 11:51:00,"LG전자-한국기계연구원, 소부장 핵심기술 공동개발"
92,2020-10-28 11:37:00,"LG전자-한국기계연구원,소부장 핵심기술 공동개발"
93,2020-10-28 10:02:00,"LG전자-한국기계연구원, ‘소부장’ 핵심기술 공동개발"
