New_Date(dt),posneg,neg,pos,compound,vader_pred
2019-12-01 00:00:00,1,0.0,1.4570000000000003,2.2123,5
2019-12-02 00:00:00,1,0.231,0.923,1.0083,3
2019-12-03 00:00:00,-2,0.19,0.38,0.4767,1
2019-12-04 00:00:00,0,0.0,0.40399999999999997,0.7175,2
2019-12-05 00:00:00,-1,0.0,0.472,1.0307,2
2019-12-06 00:00:00,0,0.0,0.298,0.34,1
2019-12-08 00:00:00,2,0.0,0.5,0.7184,1
2019-12-09 00:00:00,-2,0.326,0.388,0.1491,1
2019-12-10 00:00:00,-1,0.394,0.268,-0.0870999999999999,0
2019-12-11 00:00:00,0,0.0,0.31,0.5045999999999999,2
2019-12-12 00:00:00,-1,0.0,0.0,0.0,0
2019-12-13 00:00:00,-2,0.0,0.632,1.1438,2
2019-12-14 00:00:00,-1,0.293,0.0,-0.7003,-1
2019-12-15 00:00:00,-2,0.29100000000000004,0.222,-0.05300000000000005,0
2019-12-16 00:00:00,-5,0.382,0.653,0.3486999999999999,0
2019-12-17 00:00:00,1,1.041,0.27,-1.2668000000000001,-3
2019-12-18 00:00:00,0,0.5680000000000001,0.598,-0.03850000000000009,0
2019-12-19 00:00:00,0,0.142,1.178,1.7633,4
2019-12-22 00:00:00,0,0.0,0.7220000000000001,1.3298999999999999,2
2019-12-23 00:00:00,-3,0.28,0.738,0.8673,2
2019-12-24 00:00:00,-1,0.0,0.316,0.5719,1
2019-12-25 00:00:00,0,0.0,0.0,0.0,0
2019-12-26 00:00:00,0,0.0,0.492,0.7742,2
2019-12-27 00:00:00,0,0.0,0.0,0.0,0
2019-12-29 00:00:00,-1,0.0,0.314,0.6705,1
2019-12-30 00:00:00,-1,0.0,0.236,0.5719,1
2020-01-01 00:00:00,0,0.0,0.0,0.0,0
2020-01-03 00:00:00,0,0.0,0.0,0.0,0
2020-01-06 00:00:00,0,0.268,0.211,-0.03279999999999994,0
2020-01-07 00:00:00,0,0.0,0.0,0.0,0
2020-01-12 00:00:00,0,0.0,0.0,0.0,0
2020-01-13 00:00:00,0,0.0,0.34600000000000003,0.5719,1
2020-01-15 00:00:00,0,0.111,0.37600000000000006,0.554,1
2020-01-16 00:00:00,0,0.0,0.0,0.0,0
2020-01-17 00:00:00,2,0.5760000000000001,0.707,0.4685999999999999,1
2020-01-19 00:00:00,1,0.13,0.605,1.2036,2
2020-01-20 00:00:00,0,0.0,1.2510000000000001,1.8854000000000002,5
2020-01-21 00:00:00,-10,1.0670000000000002,1.766,2.3413,6
2020-01-22 00:00:00,-5,0.0,1.462,2.8796000000000004,7
2020-01-23 00:00:00,-2,0.0,0.833,1.4844,3
2020-01-24 00:00:00,0,0.0,0.103,0.128,1
2020-01-27 00:00:00,1,0.0,0.5489999999999999,0.8074,1
2020-01-28 00:00:00,1,0.0,0.259,0.4215,1
2020-01-29 00:00:00,1,0.436,0.56,0.2373,0
2020-01-30 00:00:00,-2,1.344,1.697,0.7291999999999998,2
2020-01-31 00:00:00,-1,0.104,0.475,0.7982,2
2020-02-02 00:00:00,1,0.097,0.0,-0.1027,-1
