,Date,Close,Volume,Change,TR,ATR_14,posneg,neg,pos,neu,compound,count,기관 매수,기관 매도,외국인 매수,외국인 매도,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
0,2019-12-02,50400,18877252,0.001988071570576455,1000.0,971.4285714285713,-0.3333333333333333,0.0,0.12024999999999998,0.8797499999999999,0.2378916666666667,12.0,139051,60009,47642,109806,26192,43070,12.303356272165725,1.1927599426874609,20.231580430749,-3.5439953685942704,-7.928224158583273,37.12896634333091,-29.20074218474763
1,2019-12-03,49900,12059812,-0.009920634920634884,900.0,992.8571428571428,0.2,0.0,0.0601,0.9399,0.13023,10.0,88402,64704,65086,66915,19185,41054,11.110596329478264,-14.845615515123574,23.775575799343272,9.779693554583538,-12.664979469865004,13.724207027155375,-1.0592275572903695
2,2019-12-04,49450,13246549,-0.009018036072144242,900.0,992.8571428571428,,,,,,,93748,66372,71323,125363,57866,31202,25.956211844601842,16.000745675947908,13.99588224475973,-9.751169300485437,11.960329599842105,12.279702337431653,-24.24003193727376
3,2019-12-05,49500,10449715,0.0010111223458038054,950.0,982.1428571428572,,,,,,,101708,81868,92600,82679,21483,51244,9.95546616865393,-0.5992322983157283,23.74705154524517,-1.2303630122886418,-13.791585376591241,9.194081310156587,4.597504066434652
4,2019-12-06,50400,11414563,0.01818181818181808,1400.0,1039.2857142857142,,,,,,,46299,39484,82411,68472,15188,35942,10.554698466969658,-0.9264151715783822,24.97741455753381,-10.107966533678184,-14.422716090564153,4.735993550987505,9.686722539576644
5,2019-12-09,51200,8470627,0.015873015873015817,1000.0,1053.5714285714287,,,,,,,80967,62456,57180,38853,17918,54756,11.481113638548038,-6.427045120414872,35.085381091211985,24.991516420139817,-23.60426745266395,11.861083522891107,11.743183929772847
6,2019-12-10,51500,6882771,0.005859375,900.0,1010.7142857142856,,,,,,,69373,44522,32865,67448,22303,12571,17.908158758962916,3.0972756473186625,10.093864671072176,-6.130485388905956,7.814294087890736,19.954071349997196,-27.76836543788793
7,2019-12-11,51900,11379521,0.007766990291262044,800.0,960.7142857142856,,,,,,,86593,63657,73905,94178,27904,30567,14.810883111644248,8.689371428451093,16.224350059978132,-6.5611643586340485,-1.4134669483338818,12.17396842920988,-10.760501480876
8,2019-12-12,53300,29178697,0.026974951830443183,1400.0,1010.7142857142856,,,,,,,328092,249487,135909,132151,30256,112619,6.121511683193157,-4.798029916820195,22.78551441861218,-27.810372187706925,-16.66400273541902,15.903669548433303,0.7603331869857181
9,2019-12-13,54700,18120261,0.026266416510319024,1500.0,1046.4285714285713,,,,,,,198178,127850,175478,79380,45803,212229,10.919541600013352,-4.262538321959095,50.59588660631911,26.95175602270676,-39.67634500630575,16.76635857139792,22.90998643490782
10,2019-12-16,54700,11512405,0.0,600.0,1010.7142857142856,-0.6818181818181818,0.0,0.29604545454545445,0.7039545454545455,0.537209090909091,22.0,102289,59131,78592,103704,32377,50423,15.182079921972447,4.827144031303419,23.644130583612338,-13.454830837105654,-8.462050661639893,20.237458852657344,-11.775408191017453
11,2019-12-17,56700,19358433,0.03656307129798897,2000.0,1103.5714285714287,-0.07692307692307693,0.0,0.2399230769230769,0.7600769230769231,0.3718846153846155,13.0,115563,90252,215628,142134,38256,137061,10.354935890669028,-0.7728537570282956,37.09896142071799,12.098571532849741,-26.744025530048965,6.851050353636651,19.892975176412314
12,2019-12-18,56300,15558208,-0.007054673721340388,1200.0,1125.0,0.25,0.0,0.17916666666666667,0.8208333333333333,0.372075,12.0,38637,77278,189306,115084,28541,64122,11.127789647697325,-14.954650400926836,25.000389887868252,3.0182924185346245,-13.872600240170927,-15.06565711701315,28.938257357184078
13,2019-12-19,56000,14180520,-0.005328596802841923,1800.0,1167.857142857143,-0.26666666666666666,0.0272,0.07133333333333333,0.9014666666666666,0.09997333333333333,15.0,70746,83623,96474,92873,59005,49729,26.082440048624157,9.2784807206879,21.98209746933363,0.8965943441709818,4.10034257929053,-5.692120676317825,1.591778097027296
14,2019-12-20,56000,12095519,0.0,900.0,1160.7142857142858,-0.3333333333333333,0.03328571428571429,0.017952380952380952,0.9487619047619047,-0.03382380952380952,21.0,83822,76106,92012,90679,35515,44564,16.803959327936262,-8.158896708397933,21.08550312516265,-1.1332765812063992,-4.281543797226388,3.65083345556402,0.6307103416623688
15,2019-12-23,55500,9839252,-0.008928571428571397,1300.0,1189.2857142857142,-0.25,0.0,0.0675,0.9325,0.142975,4.0,69316,51589,37248,58872,35451,31554,24.96285603633419,-8.608524060659423,22.218779706369048,-3.641138125734901,2.7440763299651447,12.482484244622047,-15.226560574587193
16,2019-12-24,55000,11868463,-0.009009009009009028,900.0,1189.2857142857142,-0.2631578947368421,0.23194736842105262,0.07721052631578948,0.690842105263158,-0.21860000000000002,19.0,80149,74849,47101,67173,64309,49537,33.57138009699361,4.679243736793055,25.859917832103942,-20.87595356803211,7.7114622648896685,2.766771595174333,-10.478233860064002
17,2019-12-26,55400,9645034,0.007272727272727319,1000.0,1192.857142857143,0.16666666666666666,0.06833333333333333,0.24249999999999997,0.6891666666666666,0.33203333333333335,6.0,77363,59796,35525,24764,45868,74196,28.892136360200556,-16.604350119574974,46.73587140013606,33.770857619191005,-17.8437350399355,11.06540855148782,6.77832648844768
18,2019-12-27,56500,12313056,0.019855595667870096,1500.0,1200.0,-0.3333333333333333,0.0,0.19699999999999998,0.8029999999999999,0.3678666666666666,3.0,62204,87072,47547,88186,91614,26107,45.49648647977554,19.611861428516885,12.96501378094505,-3.5382866145732907,32.531472698830484,-12.34971320735977,-20.18175949147071
19,2019-12-30,55800,8356767,-0.012389380530973493,900.0,1192.857142857143,0.4444444444444444,0.09022222222222223,0.1471111111111111,0.7626666666666666,0.09531111111111107,9.0,50755,43302,61303,82940,39136,24952,25.88462505125865,1.4593565310927126,16.503300395518337,0.02407500713564304,9.381324655740306,4.929428416471553,-14.31075307221186
20,2020-01-02,55200,12993228,-0.010752688172043,1000.0,1200.0,-0.1875,0.0,0.13981249999999998,0.8601875,0.29559375,16.0,95884,113651,65527,64731,52167,35196,24.425268520165936,7.7248218943273725,16.479225388382698,-2.4569067515138063,7.946043131783236,-8.318740694266264,0.3726975624830273
21,2020-01-03,55500,15422255,0.005434782608695564,1700.0,1264.2857142857142,0.0,0.083,0.14400000000000002,0.773,0.2732,1.0,122445,144031,105655,77947,45731,51853,16.700446625838563,-18.411951600757,18.936132139896504,0.8849494113136664,-2.235685514057941,-7.882964310103677,10.118649824161619
22,2020-01-06,55500,10278951,0.0,1000.0,1235.7142857142858,0.0625,0.0115,0.1610625,0.8274374999999999,0.26460312500000005,32.0,79866,123145,61515,55410,76505,39331,35.11239822659556,12.744109938307275,18.05118272858284,-9.238186640786534,17.06121549801272,-19.863139439890585,2.8019239418778628
23,2020-01-07,55800,10009778,0.00540540540540535,900.0,1192.857142857143,-0.8888888888888888,0.17666666666666664,0.3054444444444445,0.517888888888889,0.29901111111111106,9.0,51606,73785,56108,27101,31036,37864,22.368288288288287,-6.413997365536613,27.289369369369375,7.025382348290377,-4.921081081081081,-15.984864864864864,20.905945945945945
24,2020-01-08,56800,23501171,0.017921146953405076,1600.0,1264.2857142857142,-0.3333333333333333,0.13583333333333333,0.155,0.7091666666666668,0.028699999999999986,12.0,104663,166762,137651,104535,97930,68947,28.782285653824896,21.52762888840261,20.263987021079,3.566008558063458,8.518298632745912,-18.25131376306416,9.733015130318242
25,2020-01-09,58600,24102579,0.031690140845070484,1800.0,1250.0,0.1111111111111111,0.07066666666666667,0.2368888888888889,0.6924444444444444,0.31924444444444444,9.0,149224,205541,163760,75575,24482,56350,7.254656765422294,-9.183307785749806,16.697978463015534,-3.0940153523638765,-9.443321697593241,-16.688199700117938,26.13152139771117
26,2020-01-10,59500,16000170,0.015358361774743924,1400.0,1264.2857142857142,-0.7857142857142857,0.05742857142857143,0.194,0.7485714285714286,0.35365,14.0,93476,149214,114057,49989,40825,49155,16.437964551172097,-0.17059744303844582,19.79199381537941,-1.5678979596173193,-3.354029264207313,-22.44260301661312,25.796632280820432
27,2020-01-13,60000,11359139,0.008403361344537784,900.0,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,76147,112216,95837,49969,34253,44052,16.608561994210547,7.657037251425791,21.359891774996733,-15.395348233369921,-4.751329780786183,-17.489102343420438,22.240432124206613
28,2020-01-14,60000,16906295,0.0,1100.0,1214.2857142857142,0.0,0.0,0.259,0.741,0.4215,1.0,99944,102811,130761,57443,22682,93133,8.951524742784752,-0.20732093827512976,36.75524000836665,19.586794514620184,-27.80371526558189,-1.1314708331524506,28.93518609873435
29,2020-01-15,59000,14300928,-0.01666666666666672,1100.0,1200.0,1.0,0.0,0.281,0.7190000000000001,0.5719,1.0,68355,104793,117873,65015,18776,35196,9.158845681059884,-3.514661148888102,17.168445493746464,-3.090124119420647,-8.00959981268658,-17.774287330978908,25.78388714366549
30,2020-01-16,60700,14381774,0.028813559322034,1700.0,1257.142857142857,,,,,,,108417,121904,105298,73248,31016,49579,12.673506829947984,-6.0687878510394775,20.258569613167108,7.1464590708112805,-7.585062783219127,-5.510948755981056,13.096011539200187
31,2020-01-17,61300,16025661,0.009884678747940743,1300.0,1278.5714285714287,,,,,,,73634,132927,91142,43266,38006,26589,18.742294680987467,5.948498451484561,13.11211054235583,-27.415619084362802,5.630184138631632,-29.239774733457605,23.609590594825967
32,2020-01-20,62400,12528855,0.01794453507340954,1500.0,1278.5714285714287,,,,,,,167919,165330,156066,55619,47531,150567,12.793796229502902,-6.735849628967492,40.52772962671863,24.41037393992115,-27.73393339721573,0.6968744280192508,27.037058969196487
