,Date,Close,Volume,Change,TR,ATR_14,posneg,neg,pos,neu,compound,count,기관 매수,기관 매도,외국인 매수,외국인 매도,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
0,2019-12-02,50400,18877252,0.001988071570576455,1000.0,971.4285714285713,0.0,0.0,0.10300000000000001,0.897,0.1909,2.0,751053,411532,678434,1353901,516504,180558,26.541952146746826,14.793669912091033,9.278460177873383,5.7024148817285525,17.263491968873442,17.447202993230697,-34.71069496210414
1,2019-12-03,49900,12059812,-0.009920634920634884,900.0,992.8571428571428,0.14285714285714285,0.0,0.0,1.0,0.0,7.0,1324613,556816,8963023,10683470,1369515,416865,11.748282234655793,-11.732705587811026,3.57604529614483,-5.985611201354012,8.172236938510961,6.586489271692543,-14.758726210203507
2,2019-12-04,49450,13246549,-0.009018036072144242,900.0,992.8571428571428,0.8,0.0,0.13319999999999999,0.8667999999999999,0.21692,5.0,1087154,699551,3629898,4875565,1447497,589433,23.480987822466826,11.832411381333992,9.561656497498843,-8.905452522127819,13.919331324967976,6.287613254432725,-20.20694457940069
3,2019-12-05,49500,10449715,0.0010111223458038054,950.0,982.1428571428572,-0.07692307692307693,0.0,0.10792307692307694,0.892076923076923,0.2096076923076923,13.0,701854,624355,2538309,2365748,427195,677255,11.648576441132828,4.257387116516658,18.467109019626665,-5.7439456446983135,-6.818532578493838,2.1132106546456604,4.705321923848176
4,2019-12-06,50400,11414563,0.01818181818181808,1400.0,1039.2857142857142,0.0,0.0,0.184,0.816,0.2023,1.0,784527,456500,2043935,1858249,225742,739455,7.3911893246161675,-4.669657245471968,24.211054664324976,4.342604194299369,-16.81986533970881,10.740179765333293,6.0796855743755165
5,2019-12-09,51200,8470627,0.015873015873015817,1000.0,1053.5714285714287,-0.875,0.0,0.099375,0.900625,0.16035,8.0,806069,687930,1207815,1147153,276204,455005,12.060846570088135,-3.3854513840156653,19.868450470025607,4.659384769901148,-7.80760389993747,5.158710058303437,2.6488938416340333
6,2019-12-10,51500,6882771,0.005859375,900.0,1010.7142857142856,1.0,0.0,0.419,0.581,0.7351,1.0,915766,698646,633224,854690,282970,278624,15.446297954103803,3.2007794208208327,15.209065700124464,2.7779132419182204,0.2372322539793445,11.851787156924825,-12.08901941090417
7,2019-12-11,51900,11379521,0.007766990291262044,800.0,960.7142857142856,0.0,0.0,0.0,1.0,0.0,1.0,988632,788042,774646,971506,246053,249783,12.245518533282967,7.445868275121581,12.431152458206238,-20.9465147949844,-0.1856339249232705,9.982924664975556,-9.797290740052288
8,2019-12-12,53300,29178697,0.026974951830443183,1400.0,1010.7142857142856,1.0,0.0,0.451,0.5489999999999999,0.6249,1.0,2816078,2567101,2179369,928772,251852,1751426,4.799650258161389,-6.600572479800861,33.377667253190644,-25.272959079443392,-28.578016995029248,4.744860165201184,23.83315682982807
9,2019-12-13,54700,18120261,0.026266416510319024,1500.0,1046.4285714285713,0.375,0.013875,0.08474999999999999,0.901375,0.17748750000000002,8.0,1832220,1488666,3334888,922815,664857,3420484,11.400222737962249,-3.9276054813702377,58.65062633263402,23.192741208693572,-47.25040359467178,5.890878974753793,41.359524619917984
