,Date,Close,Volume,Change,TR,ATR_14,posneg,neg,pos,neu,compound,count,기관 매수,기관 매도,외국인 매수,외국인 매도,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
0,2019-12-02,50400,18877252,0.001988071570576455,1000.0,971.4285714285713,0.0,0.0,0.22699999999999998,0.773,0.3051,6.0,75226,41870,86988,87048,184177,217473,53.170261352055924,3.349760577264341,62.782520331070955,-1.970773409594728,-9.612258979015042,9.62958044521942,-0.017321466204375982
1,2019-12-03,49900,12059812,-0.009920634920634884,900.0,992.8571428571428,-1.0,0.0,0.0,1.0,0.0,2.0,72710,36979,70421,63558,142107,184701,49.820500774791576,-10.11727554746158,64.75329374066568,3.2491649891159327,-14.932792965874116,12.526732062347937,2.4060609035261784
2,2019-12-04,49450,13246549,-0.009018036072144242,900.0,992.8571428571428,,,,,,,65547,41061,105715,123505,256228,262924,59.93777632225316,-0.5856998647865694,61.50412875154975,-4.771812237532608,-1.5663524292965918,5.727853283117733,-4.161500853821142
3,2019-12-05,49500,10449715,0.0010111223458038054,950.0,982.1428571428572,,,,,,,65702,53017,164049,143255,352243,385722,60.523476187039726,2.381012333456788,66.27594098908236,0.7382417355699573,-5.752464802042633,2.179575734457744,3.572889067584889
4,2019-12-06,50400,11414563,0.01818181818181808,1400.0,1039.2857142857142,,,,,,,56932,61592,84315,54700,196200,221155,58.14246385358294,6.754120507926742,65.5376992535124,17.927371157394102,-7.395235399929469,-1.3809576022308692,8.776193002160339
5,2019-12-09,51200,8470627,0.015873015873015817,1000.0,1053.5714285714287,0.0,0.0,0.11466666666666665,0.8853333333333335,0.21048333333333336,12.0,72564,83265,95749,98129,177927,164846,51.3883433456562,0.15653221261916886,47.610328096118295,8.150827983305247,3.778015249537893,-3.0906307763401117,-0.6873844731977818
6,2019-12-10,51500,6882771,0.005859375,900.0,1010.7142857142856,0.0,0.0,0.254,0.746,0.7003,2.0,78606,57224,193738,280862,286102,220360,51.23181113303704,-1.960674611663144,39.459500112813046,-7.32470229181466,11.77231102022398,3.828839314812892,-15.60115033503687
7,2019-12-11,51900,11379521,0.007766990291262044,800.0,960.7142857142856,,,,,,,97608,71599,129283,186355,257841,226778,53.19248574470017,16.81135033755529,46.78420240462771,-2.3795446822920496,6.408283340072452,5.365645346294447,-11.7739286863669
8,2019-12-12,53300,29178697,0.026974951830443183,1400.0,1010.7142857142856,,,,,,,309425,260231,302341,228616,349845,472764,36.38113540714488,-13.937869291652856,49.163747086919756,1.8089265260406504,-12.782611679774876,5.115790064797512,7.6668216149773665
9,2019-12-13,54700,18120261,0.026266416510319024,1500.0,1046.4285714285713,,,,,,,176382,107995,127384,213895,307667,289543,50.31900469879774,-10.367851034017264,47.354820560879105,-1.06000663739416,2.9641841379186267,11.18470870888552,-14.148892846804149
