,Unnamed: 0,Unnamed: 0.1,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
15,233,233,2019-12-02,175500.0,1500.0,346391,75226,41870,33356,86988,87048,-60,-33296,184177,217473,53.170261352055924,3.349760577264341,62.782520331070955,-1.970773409594728,-9.612258979015042,9.62958044521942,-0.017321466204375982
16,232,232,2019-12-03,174500.0,-1000.0,285238,72710,36979,35731,70421,63558,6863,-42594,142107,184701,49.820500774791576,-10.11727554746158,64.75329374066568,3.2491649891159327,-14.932792965874114,12.526732062347937,2.4060609035261784
17,231,231,2019-12-04,171000.0,-3500.0,427490,65547,41061,24486,105715,123505,-17790,-6696,256228,262924,59.93777632225316,-0.5856998647865694,61.50412875154975,-4.771812237532608,-1.5663524292965918,5.727853283117733,-4.161500853821142
18,230,230,2019-12-05,168500.0,-2500.0,581994,65702,53017,12685,164049,143255,20794,-33479,352243,385722,60.523476187039726,2.381012333456788,66.27594098908236,0.7382417355699573,-5.752464802042633,2.1795757344577438,3.572889067584889
19,229,229,2019-12-06,170000.0,1500.0,337447,56932,61592,-4660,84315,54700,29615,-24955,196200,221155,58.14246385358294,6.754120507926742,65.5376992535124,17.927371157394102,-7.3952353999294695,-1.3809576022308692,8.776193002160339
20,228,228,2019-12-09,168000.0,-2000.0,346240,72564,83265,-10701,95749,98129,-2380,13081,177927,164846,51.3883433456562,0.15653221261916886,47.610328096118295,8.150827983305247,3.778015249537893,-3.0906307763401113,-0.6873844731977818
21,227,227,2019-12-10,166500.0,-1500.0,558446,78606,57224,21382,193738,280862,-87124,65742,286102,220360,51.23181113303704,-1.960674611663144,39.459500112813046,-7.32470229181466,11.77231102022398,3.828839314812892,-15.60115033503687
22,226,226,2019-12-11,164500.0,-2000.0,484732,97608,71599,26009,129283,186355,-57072,31063,257841,226778,53.19248574470017,16.81135033755529,46.78420240462771,-2.3795446822920496,6.408283340072452,5.365645346294447,-11.7739286863669
23,225,225,2019-12-12,171000.0,6500.0,961611,309425,260231,49194,302341,228616,73725,-122919,349845,472764,36.38113540714488,-13.937869291652856,49.163747086919756,1.8089265260406504,-12.782611679774876,5.115790064797512,7.6668216149773665
24,224,224,2019-12-13,172000.0,1000.0,611433,176382,107995,68387,127384,213895,-86511,18124,307667,289543,50.31900469879774,-10.367851034017264,47.354820560879105,-1.0600066373941601,2.9641841379186267,11.18470870888552,-14.148892846804149
25,223,223,2019-12-16,170000.0,-2000.0,349331,78379,44506,33873,58954,135697,-76743,42870,211998,169128,60.686855732815005,6.825969331590599,48.41482719827328,-23.249145737572732,12.272028534541738,9.69653423257598,-21.96856276711772
26,222,222,2019-12-17,179000.0,9000.0,956542,220089,95596,124493,221251,175450,45801,-170294,515202,685496,53.860886401224406,-9.868757041117236,71.663972935846,18.69125111910739,-17.80308653462159,13.014901593448064,4.788184941173518
27,221,221,2019-12-18,177500.0,-1500.0,568183,121594,99990,21604,84488,167211,-82723,61119,362101,300982,63.72964344234164,-1.9864838853135185,52.972721816738606,-23.14470509267537,10.756921625603018,3.8022960912241297,-14.559217716827149
28,220,220,2019-12-19,180500.0,3000.0,688837,139141,70001,69140,97019,94511,2508,-71648,452677,524325,65.71612732765516,10.515487972218018,76.117426909414,1.5914738882968182,-10.40129958175882,10.03720764128524,0.3640919404735808
29,219,219,2019-12-20,182000.0,1500.0,553057,124600,50352,74248,123166,90534,32632,-106880,305291,412171,55.20063935543715,-4.3086911400830985,74.52595302111719,-6.103220416126604,-19.325313665680028,13.425017674489247,5.900295991190783
30,218,218,2019-12-23,186500.0,4500.0,872033,220870,73650,147220,132222,95270,36952,-184172,518941,703113,59.50933049552024,-12.314738061487935,80.6291734372438,-0.606149544775775,-21.119842941723537,16.88238862520111,4.237454316522425
31,217,217,2019-12-24,185000.0,-1500.0,684744,113690,73091,40599,79243,55399,23844,-64443,491811,556254,71.82406855700819,-4.361482836366548,81.23532298201955,-9.038452099379851,-9.411254425011393,5.929077144158986,3.4821772808524063
32,216,216,2019-12-26,189500.0,4500.0,2138836,356934,93340,263594,152418,114688,37730,-301324,1629484,1930808,76.18555139337472,-2.382047500183603,90.2737750813994,18.643266871971893,-14.0882236880247,12.324180068037007,1.7640436199876943
33,215,215,2019-12-27,184000.0,3000.0,1406310,215567,265698,-50131,85839,133265,-47426,97557,1104904,1007347,78.56759889355833,11.186095368309523,71.63050820942752,14.439455256818526,6.937090684130809,-3.5647190164330764,-3.3723716676977338
34,214,214,2019-12-30,181000.0,-3000.0,527906,115537,93071,22466,56658,132920,-76262,53796,355711,301915,67.38150352524879,1.2527150860391174,57.191052952609,3.4528689590159303,10.190450572639827,4.255681882759431,-14.446132455399257
35,213,213,2020-01-02,180000.0,-1000.0,621826,116056,157291,-41235,94564,130377,-35813,77048,411206,334158,66.12878843920969,-0.5513978097688153,53.73818399359306,2.308287378240572,12.390604445616619,-6.631276273426972,-5.7593281721896465
36,212,212,2020-01-03,177500.0,-2500.0,498043,77362,173752,-96390,88585,68148,20437,75953,332096,256143,66.6801862489785,0.6374766350551937,51.42989661535249,-16.633877417716946,15.250289633626013,-19.353750579769216,4.103460946143205
