,Unnamed: 0,Unnamed: 0.1,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,Unnamed: 11,Unnamed: 12,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
15,233,233,2019-12-02,171500.0,-500.0,275601,115780,71677,44103,116583,139579,-22996,-21107,,,43238,64345,15.688622319948037,-2.1149800001903563,23.34715766633648,-6.847204804407389,-7.6585353463884385,16.00248184875962,-8.343946502371182
16,232,232,2019-12-03,172000.0,500.0,245675,109659,95245,14414,92277,76250,16027,-30441,,,43739,74180,17.803602320138395,2.29307363553575,30.194362470743872,-9.000135259220173,-12.390760150605473,5.867100844611784,6.523659305993692
17,231,231,2019-12-04,174500.0,2500.0,228851,67216,69153,-1937,126139,70001,56138,-54201,,,35496,89697,15.510528684602644,-6.969112124387445,39.194497729964034,24.709729830266447,-23.683969045361394,-0.8464022442549957,24.53037128961639
18,230,230,2019-12-05,170500.0,-4000.0,271499,134145,101323,32822,76322,130850,-54528,21706,,,61032,39326,22.479640808990087,12.037646832480748,14.484767899697607,-21.840040933478516,7.994872909292483,12.08917896566838,-20.084051874960867
19,229,229,2019-12-06,174000.0,3500.0,208849,103867,92287,11580,83174,40698,42476,-54056,,,21808,75864,10.441993976509343,0.7989923955688667,36.32480883317611,1.9073670154622349,-25.88281485666678,5.5446758184142615,20.33813903825252
20,228,228,2019-12-09,175000.0,1000.0,271990,71940,74304,-2364,173822,104074,69748,-67384,,,26228,93612,9.643001580940476,-3.651174423064884,34.41744181771389,7.4114013283554385,-24.77444023677341,-0.8691496010882753,25.64358983786169
21,227,227,2019-12-10,174500.0,-500.0,215711,69189,52588,16601,117845,104868,12977,-29578,,,28677,58255,13.294176004005358,1.6261558157745206,27.006040489358448,2.4657811114469226,-13.711864485353088,7.69594503757342,6.015919447779668
22,226,226,2019-12-11,174000.0,-500.0,200711,111588,86063,25525,65704,65393,311,-25836,,,23419,49255,11.66802018823084,7.109489467269863,24.540259377911525,7.561807185572167,-12.872239189680686,12.717290033929382,0.1549491557513041
23,225,225,2019-12-12,175500.0,1500.0,609714,354850,403685,-48835,227070,102509,124561,-75726,,,27794,103520,4.558530720960976,-12.995027279624233,16.978452192339358,-11.309673961961801,-12.419921471378384,-8.009492975395021,20.429414446773404
24,224,224,2019-12-13,175500.0,0.0,317833,154411,129227,25184,107631,98697,8934,-34118,,,55791,89909,17.553558000585213,1.27276388232508,28.28812615430116,-23.552299789436393,-10.734568153715943,7.9236580216654655,2.8109101320504792
25,223,223,2019-12-16,179500.0,4000.0,335819,134084,43276,90808,147061,118453,28608,-119416,,,54674,174090,16.280794118260133,-1.089307728796662,51.840425943737536,15.325181251868045,-35.559631825477425,27.040757074495488,8.518874750981928
26,222,222,2019-12-17,180500.0,1000.0,370752,109812,120000,-10188,196540,115371,81169,-70981,,,64400,135381,17.370101847056794,-6.7876483324535855,36.515244691869505,18.040970219694408,-19.145142844812703,-2.7479285344381155,21.893071379250824
27,221,221,2019-12-18,178500.0,-2000.0,310567,65370,118621,-53251,170171,134571,35600,17651,,,75026,57375,24.15775017951038,8.312747366708258,18.474274472175086,-0.08617719310483096,5.683475707335293,-17.146380652162012,11.46290494482672
28,220,220,2019-12-19,179000.0,500.0,296857,76983,103731,-26748,172837,138028,34809,-8061,,,47037,55098,15.845002812802123,-5.4021951913386825,18.560451665279924,-17.174201778879006,-2.7154488524777918,-9.010398946294007,11.7258477987718
29,219,219,2019-12-20,183500.0,4500.0,560761,144299,121541,22758,297316,238834,58482,-81240,,,119146,200386,21.247198004140802,-0.14010140126805834,35.73465344415892,-1.7709408273070937,-14.48745544001812,4.058413477399463,10.429041962618657
30,218,218,2019-12-23,184000.0,500.0,250256,110930,68181,42749,85803,88215,-2412,-40337,,,53523,93860,21.38729940540886,-7.379243191778902,37.505594271466016,13.237604197024329,-16.11829486605716,17.082107921488394,-0.9638130554312384
31,217,217,2019-12-24,182000.0,-2000.0,193440,85323,55178,30145,52471,91318,-38847,8702,,,55646,46944,28.76654259718776,0.05689121850175384,24.26799007444169,-32.07650267751015,4.498552522746071,15.583643507030606,-20.082196029776675
32,216,216,2019-12-26,180500.0,-1500.0,173426,91048,27769,63279,32588,47941,-15353,-47926,,,49790,97716,28.70965137868601,0.7261720774769458,56.344492751951826,34.71950395845129,-27.63484137326583,36.487608547737935,-8.85276717447211
33,215,215,2019-12-27,183500.0,3000.0,323473,135144,166621,-31477,97810,86901,10909,20568,,,90519,69951,27.98347930120907,0.9481763727099056,21.624988793500552,-12.087674634917615,6.3584905077085265,-9.730951269503171,3.372460761794648
34,214,214,2019-12-30,186500.0,3000.0,376541,113824,90646,23178,160918,158953,1965,-25143,,,101799,126942,27.03530292849916,-6.8038402327568255,33.71266342841815,22.41809184779016,-6.677360499919,6.155504978209544,0.5218555217094553
35,213,213,2020-01-02,182500.0,-4000.0,300640,76903,167156,-90253,122003,99528,22475,67778,,,101734,33956,33.83914316125598,0.3912496889836419,11.294571580627991,-0.2167421498667128,22.544571580627995,-30.020290047897817,7.475718467269825
36,212,212,2020-01-03,181500.0,-1000.0,454492,99668,264574,-164906,202806,137600,65206,99700,,,152018,52318,33.44789347227234,8.328610213599559,11.511313730494704,-4.7615619162740535,21.93657974177763,-36.2835869498253,14.347007208047664
