,Unnamed: 0,Unnamed: 0.1,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
15,233,233,2019-12-02,80500.0,-400.0,1945991,751053,411532,339521,678434,1353901,-675467,335946,516504,180558,26.541952146746826,14.793669912091033,9.278460177873383,5.7024148817285525,17.263491968873442,17.447202993230697,-34.71069496210414
16,232,232,2019-12-03,78700.0,-1800.0,11657151,1324613,556816,767797,8963023,10683470,-1720447,952650,1369515,416865,11.748282234655793,-11.732705587811026,3.57604529614483,-5.985611201354012,8.172236938510961,6.586489271692543,-14.758726210203507
17,231,231,2019-12-04,77700.0,-1000.0,6164549,1087154,699551,387603,3629898,4875565,-1245667,858064,1447497,589433,23.480987822466826,11.832411381333992,9.561656497498843,-8.905452522127819,13.919331324967976,6.287613254432725,-20.206944579400695
18,230,230,2019-12-05,78800.0,1100.0,3667358,701854,624355,77499,2538309,2365748,172561,-250060,427195,677255,11.648576441132828,4.257387116516658,18.467109019626665,-5.7439456446983135,-6.818532578493838,2.1132106546456604,4.705321923848176
19,229,229,2019-12-06,80600.0,1800.0,3054204,784527,456500,328027,2043935,1858249,185686,-513713,225742,739455,7.391189324616167,-4.669657245471968,24.211054664324976,4.342604194299369,-16.81986533970881,10.740179765333293,6.0796855743755165
20,228,228,2019-12-09,80700.0,100.0,2290088,806069,687930,118139,1207815,1147153,60662,-178801,276204,455005,12.060846570088135,-3.3854513840156653,19.868450470025607,4.659384769901148,-7.80760389993747,5.158710058303437,2.6488938416340333
21,227,227,2019-12-10,80700.0,0.0,1831960,915766,698646,217120,633224,854690,-221466,4346,282970,278624,15.446297954103803,3.2007794208208327,15.209065700124464,2.7779132419182204,0.2372322539793445,11.851787156924825,-12.08901941090417
22,226,226,2019-12-11,80600.0,-100.0,2009331,988632,788042,200590,774646,971506,-196860,-3730,246053,249783,12.245518533282967,7.4458682751215814,12.431152458206238,-20.9465147949844,-0.1856339249232705,9.982924664975556,-9.797290740052288
23,225,225,2019-12-12,83400.0,2800.0,5247299,2816078,2567101,248977,2179369,928772,1250597,-1499574,251852,1751426,4.799650258161389,-6.600572479800861,33.377667253190644,-25.272959079443392,-28.578016995029248,4.7448601652011835,23.83315682982807
24,224,224,2019-12-13,87900.0,4500.0,5831965,1832220,1488666,343554,3334888,922815,2412073,-2755627,664857,3420484,11.400222737962249,-3.9276054813702377,58.65062633263402,23.192741208693572,-47.25040359467178,5.890878974753793,41.359524619917984
25,223,223,2019-12-16,88600.0,700.0,2652685,1132122,735381,396741,1113964,976718,137246,-533987,406599,940586,15.327828219332488,-4.429960673461252,35.45788512394047,-11.174951346880254,-20.13005690460797,14.956204751035273,5.1738521535727005
26,222,222,2019-12-17,92800.0,4200.0,5070618,1480333,1335107,145226,2588443,1370938,1217505,-1362731,1001842,2364573,19.757788892793734,-2.0959168006352202,46.63283647082071,18.455269506859977,-26.875047578026983,2.8640690345831614,24.01097854344382
27,221,221,2019-12-18,93000.0,200.0,3434310,912531,1253857,-341326,1771255,1212748,558507,-217181,750524,967705,21.85370569342896,2.9105108165716898,28.17756696396073,3.103873694413565,-6.323861270531781,-9.93870675623342,16.262568026765198
28,220,220,2019-12-19,93600.0,600.0,4938375,997288,2126092,-1128804,3005601,1574050,1431551,-302747,935486,1238233,18.943194876857266,5.0461493304639164,25.07369326954717,-6.340914766635429,-6.130498392689903,-22.857802414761938,28.988300807451843
29,219,219,2019-12-20,95000.0,1400.0,2791176,588925,804255,-215330,1814360,1110084,704276,-488946,387891,876837,13.897045546393347,-11.56318503248368,31.414608036182603,-4.9430990566785065,-17.51756248978925,-7.714669372336247,25.232231862125502
30,218,218,2019-12-23,94600.0,-400.0,1720279,696830,609828,87002,585462,484997,100465,-187467,437987,625454,25.46023057887703,-1.4841643468551489,36.35770709286111,-2.908582685178956,-10.897476513984067,5.0574354508774455,5.840041063106624
31,217,217,2019-12-24,93800.0,-800.0,1464093,685586,487629,197957,384016,401569,-17553,-180404,394491,574895,26.94439492573218,1.946558610574012,39.26628977804006,-23.02090781094187,-12.32189485230788,13.520794102560425,-1.1988992502525455
32,216,216,2019-12-26,94800.0,1000.0,1559839,844689,340272,504417,325224,247987,77237,-581654,389926,971580,24.99783631515817,-14.456608014660134,62.28719758898193,28.779592642514835,-37.28936127382377,32.337760499641306,4.951600774182464
33,215,215,2019-12-27,96000.0,1200.0,2229470,897435,894328,3107,452410,588100,-135690,132583,879625,747042,39.45444432981829,-1.6570139598940088,33.5076049464671,16.784727558853646,5.946839383351199,0.13936047580815172,-6.086199859159351
34,214,214,2019-12-30,94100.0,-1900.0,1862634,593812,429090,164722,503066,1122058,-618992,454270,765756,311486,41.11145828971232,17.200345470710314,16.722877387613455,-1.5388739690923643,24.38858090209885,8.84349797115268,-33.23207887325154
35,213,213,2020-01-02,94700.0,600.0,2342070,723532,1414456,-690924,1058523,499911,558612,132312,560015,427703,23.911112819002,-9.386188414209318,18.26175135670582,-6.281933979134095,5.649361462296174,-29.500570008582148,23.851208546285978
36,212,212,2020-01-03,94500.0,-200.0,3021380,1315777,1414522,-98745,699565,865300,-165735,264480,1006038,741558,33.297301233211314,13.514117594959366,24.543685335839914,2.8583247272363974,8.7536158973714,-3.26820856694623,-5.485407330425169
