,Unnamed: 0,Unnamed: 0.1,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p),개인 순매수비율,기관 순매수비율,외국인 순매수비율
15,233,233,2019-12-02,1258000.0,-7000.0,25534,9955,7529,2426,12922,16725,-3803,1377,2657,1280,10.405733531761573,2.589270538909372,5.0129239445445295,0.009465332600790077,5.392809587217044,9.501057413644553,-14.893867000861595
16,232,232,2019-12-03,1266000.0,8000.0,17348,6651,9547,-2896,9341,6933,2408,488,1356,868,7.816462992852203,-1.7089979631619023,5.0034586119437385,-3.839960843579063,2.813004380908462,-16.693566981784645,13.880562600876182
17,231,231,2019-12-04,1260000.0,-6000.0,17301,7301,7256,45,8352,8515,-163,118,1648,1530,9.525460956014104,-5.954175182088026,8.843419455522803,4.289977239273061,0.6820415004913011,0.2601005722212589,-0.94214207271256
18,230,230,2019-12-05,1249000.0,-11000.0,19348,8315,5857,2458,8038,12610,-4572,2114,2995,881,15.479636138102133,12.887180062417155,4.553442216249741,-10.171954024074624,10.926193921852386,12.704155468265453,-23.630349390117846
19,229,229,2019-12-06,1267000.0,18000.0,16278,5432,6309,-877,10424,7572,2852,-1975,422,2397,2.5924560756849733,-5.069760099159826,14.725396240324367,5.0944752436409715,-12.13294016463939,-5.387639759184174,17.520579923823565
20,228,228,2019-12-09,1267000.0,0.0,23518,7420,8420,-1000,14296,12833,1463,-463,1802,2265,7.662216174844799,1.7222459606163651,9.630920996683393,5.140143129802878,-1.968704821838592,-4.252062250191344,6.2207670720299335
21,227,227,2019-12-10,1265000.0,-2000.0,17458,4230,3821,409,12191,12853,-662,253,1037,784,5.939970214228432,-14.50425168211979,4.490777866880514,1.00352868057199,1.449192347347921,2.3427654943292477,-3.791957841677168
22,226,226,2019-12-11,1255000.0,-10000.0,27959,10046,7983,2063,12197,19001,-6804,4741,5716,975,20.444221896348225,17.708713446174354,3.4872491863085235,-9.556806897152173,16.9569727100397,7.378661611645623,-24.33563432168533
23,225,225,2019-12-12,1277000.0,22000.0,45147,27006,24554,2452,16906,14704,2202,-4654,1235,5889,2.735508450173876,-34.19796035930564,13.044056083460696,3.5688353384372977,-10.308547633286821,5.4311471415597925,4.877400491727026
24,224,224,2019-12-13,1246000.0,-31000.0,69877,23221,15976,7245,20848,47280,-26432,19187,25808,6621,36.93346880947952,33.40845468334399,9.475220745023398,-23.84507307859549,27.458248064456114,10.368218440974855,-37.82646650543097
25,223,223,2019-12-16,1272000.0,26000.0,46014,21185,7272,13913,23207,23410,-203,-13710,1622,15332,3.5250141261355243,-3.1016599810073333,33.3202938236189,14.308714582547472,-29.795279697483373,30.236449776155087,-0.4411700786717086
26,222,222,2019-12-17,1279000.0,7000.0,28672,10548,9278,1270,16224,13943,2281,-3551,1900,5451,6.626674107142858,-12.285723014415293,19.011579241071427,11.944745958010282,-12.384905133928573,4.429408482142857,7.9554966517857135
27,221,221,2019-12-18,1269000.0,-10000.0,23207,7930,10041,-2111,10888,11526,-638,2749,4389,1640,18.91239712155815,2.5027734324773334,7.066833283061143,-0.5780203210768518,11.845563838497007,-9.096393329598829,-2.7491705088981773
28,220,220,2019-12-19,1266000.0,-3000.0,21073,9541,7211,2330,8074,12251,-4177,1847,3458,1611,16.409623689080814,4.7070029010615615,7.644853604137998,-2.356929244854693,8.764770084942818,11.056802543539126,-19.821572628481945
29,219,219,2019-12-20,1273000.0,7000.0,28045,7152,8753,-1601,17611,16487,1124,477,3282,2805,11.702620788019257,-14.778434267454893,10.00178284899269,1.7696287773996406,1.7008379390265644,-5.7086824745944025,4.007844535567838
30,218,218,2019-12-23,1262000.0,-11000.0,19108,9416,7141,2275,4632,10394,-5762,3487,5060,1573,26.481055055474144,7.174384386906574,8.23215407159305,-7.217684601776801,18.248900983881093,11.906007954783338,-30.15490893866443
31,217,217,2019-12-24,1259000.0,-3000.0,13327,7347,4931,2416,3407,6337,-2930,514,2573,2059,19.30667066856757,-6.268721888971688,15.449838673369849,-6.970753568689371,3.8568319951977186,18.12861109026788,-21.985443085465604
32,216,216,2019-12-26,1257000.0,-2000.0,13947,7896,5213,2683,2484,5607,-3123,440,3567,3127,25.57539255753925,2.208301597769676,22.420592242059218,9.064650590103447,3.154800315480032,19.237111923711193,-22.391912239191228
33,215,215,2019-12-27,1258000.0,1000.0,21526,9940,13122,-3182,6556,5529,1027,2155,5030,2875,23.367090959769573,17.950170691966782,13.355941651955776,-1.5287543648157147,10.011149307813806,-14.78212394313853,4.770974635324722
34,214,214,2019-12-30,1261000.0,3000.0,14787,9185,2237,6948,4801,10349,-5548,-1400,801,2201,5.4169202678028,-10.5005447285126,14.884696016771489,-9.0201594650921,-9.46777574896869,46.987218502738884,-37.519442753770214
35,213,213,2020-01-02,1266000.0,5000.0,24426,12539,11744,795,7999,6843,1156,-1951,3888,5839,15.9174649963154,-0.30468104413712105,23.90485548186359,0.5383830787096606,-7.987390485548186,3.25472856791943,4.732661917628755
36,212,212,2020-01-03,1263000.0,-3000.0,29170,13989,16123,-2134,10449,6231,4218,-2084,4732,6816,16.222146040452518,-12.449638795715876,23.36647240315393,13.958072583795204,-7.144326362701405,-7.315735344532054,14.46006170723346
37,211,211,2020-01-06,1249000.0,-14000.0,19929,7601,10422,-2821,6614,7632,-1018,3839,5714,1875,28.6717848361684,19.349791429890022,9.408399819358722,-59.63455493242111,19.263385016809675,-14.155251141552514,-5.108133875257163
